R_a R_b
417625703647706752 13556511815674963968

time order amount currency
85 SELL 2566324408267928 ETH
86 SELL 47846138215734 ETH
87 SELL 7207060609508598 ETH
88 BUY 8211812429425314 ETH
89 BUY 1335003150272629 ETH
90 SELL 3924021825928270 ETH
91 BUY 5351740253249027 ETH
92 BUY 7815374880219494 ETH
93 BUY 5942639694582530 ETH
94 BUY 8127796531458398 ETH
95 SELL 1273366119486196 ETH
96 BUY 160455129130376 ETH
97 SELL 785064646904365 ETH
98 BUY 977045626980199 ETH
99 SELL 2500028493926609 ETH
100 SELL 1648311755684139 ETH
101 BUY 5774095492866615 ETH
102 SELL 6828083872046919 ETH
103 SELL 9661420188488256 ETH
104 SELL 7366398764504178 ETH
105 SELL 1585567393055043 ETH
106 BUY 3418935430491820 ETH
107 BUY 4399129108341115 ETH
108 BUY 7632829930112828 ETH
109 BUY 1128618407833737 ETH
110 BUY 2572028771215429 ETH
111 SELL 7012602461282658 ETH
112 SELL 3181921234620299 ETH
113 SELL 2698312519645140 ETH
114 SELL 12219810676403930 ETH
115 SELL 6927223940312810 ETH
116 BUY 136794157736097 ETH
117 SELL 3098070986462808 ETH
118 BUY 688339906249724 ETH
119 BUY 11587650351030098 ETH
120 SELL 1979188598458636 ETH
121 BUY 7665929630406632 ETH
122 SELL 16069924314900120 ETH
123 BUY 2585433334052756 ETH
124 SELL 1490925718635960 ETH
125 BUY 5466476504292606 ETH
126 BUY 4023919779287732 ETH
127 BUY 4751506413652795 ETH
128 BUY 5490365214703696 ETH
129 SELL 2893162111882674 ETH
130 SELL 2487935970834021 ETH
131 BUY 11549411276639776 ETH
132 BUY 536141717662030 ETH
133 SELL 9702875295249214 ETH
134 SELL 1432804134499754 ETH
135 BUY 6178803499984897 ETH
136 SELL 4140857437045397 ETH
137 BUY 6262544181331930 ETH
138 SELL 583109642857293 ETH
139 BUY 3498698022584567 ETH
140 SELL 5902119582313958 ETH
141 BUY 3417857013970127 ETH
142 SELL 4822836607472236 ETH
143 SELL 10172778370144408 ETH
144 BUY 10435826127509152 ETH
145 SELL 266971123028703 ETH
146 SELL 3600117292001659 ETH
147 SELL 7793677886213879 ETH
148 SELL 3571446935861366 ETH
149 BUY 12654461991385258 ETH
150 SELL 9977934666160870 ETH
151 BUY 5111331098233529 ETH
152 SELL 8922382997009648 ETH
153 BUY 5615963901806298 ETH
154 SELL 1753010892362350 ETH
155 SELL 1275902733938627 ETH
156 BUY 3835317546308947 ETH
157 BUY 7467926377575040 ETH
158 SELL 12453803196877388 ETH
159 SELL 4398228610996923 ETH
160 BUY 2683567914148421 ETH
161 SELL 9585499337476434 ETH
162 BUY 3058719302356349 ETH
163 SELL 419045509244930 ETH
164 BUY 8499782001735678 ETH
165 SELL 426626278252018 ETH
166 SELL 982734545767194 ETH
167 BUY 4824932487740297 ETH
168 BUY 1599565312895678 ETH
169 SELL 1667835616637303 ETH
170 SELL 10956267046550950 ETH
171 BUY 344708010476035 ETH
172 SELL 1288629416434372 ETH
173 SELL 2774988909902187 ETH
174 BUY 1142780240362628 ETH
175 SELL 6863203792451866 ETH
176 SELL 1712514186973823 ETH
177 SELL 2633375490441070 ETH
178 SELL 5234465829695889 ETH
179 BUY 6238619929201605 ETH
180 BUY 3752713859810130 ETH
181 BUY 2926514799134749 ETH
182 SELL 361175675201663 ETH
183 SELL 980844684140946 ETH
184 BUY 8753693111097860 ETH
185 BUY 2368078904345427 ETH
186 BUY 993432546885497 ETH
187 SELL 7900044426074226 ETH
188 SELL 3751506476487032 ETH
189 BUY 714153220567004 ETH
190 SELL 6208844915512657 ETH
191 BUY 1449833256709554 ETH
192 SELL 10477397551854394 ETH
193 BUY 6919152040446463 ETH
194 BUY 3864208408215663 ETH
195 SELL 3235744686436059 ETH
196 BUY 3613438417498393 ETH
197 BUY 2694889678635070 ETH
198 SELL 4791192061764704 ETH
199 BUY 332393182824630 ETH
200 BUY 1432960760188284 ETH
201 BUY 6628722902602746 ETH
202 SELL 3736673063375661 ETH
203 BUY 5453891881138262 ETH
204 SELL 4208594562613299 ETH
205 BUY 922678150969913 ETH
206 BUY 1108224069260810 ETH
207 BUY 14683675016919362 ETH
208 BUY 8390695896799194 ETH
209 SELL 6224192556404329 ETH
210 SELL 6079863559832144 ETH
211 BUY 6655118523477777 ETH
212 SELL 4904426571833598 ETH
213 SELL 5730646227866565 ETH
214 SELL 5013576254346952 ETH
215 SELL 5721023321392904 ETH
216 BUY 3385230430610453 ETH
217 BUY 6757855007251568 ETH
218 BUY 2278797186049786 ETH
219 SELL 1049791665229560 ETH
220 BUY 2809425673999499 ETH
221 BUY 3275997416301468 ETH
222 SELL 659120984300376 ETH
223 SELL 3208761776805180 ETH
224 SELL 1184207952311056 ETH
225 BUY 9114154874973524 ETH
226 BUY 5457250247130896 ETH
227 SELL 12002458411097594 ETH
228 BUY 5861756739278690 ETH
229 BUY 3772418678753830 ETH
230 SELL 4250839938268358 ETH
231 SELL 639768000019691 ETH
232 BUY 5149787445689891 ETH
233 BUY 4344170342589881 ETH
234 BUY 3686399860866829 ETH
235 SELL 4779017754343085 ETH
236 BUY 4366365830772434 ETH
237 SELL 3299261226676009 ETH
238 BUY 3490338133861514 ETH
239 SELL 2013949222069377 ETH
240 SELL 1356752347593193 ETH
241 SELL 6109188148326006 ETH
242 BUY 3499668774160636 ETH
243 SELL 9639458382388722 ETH
244 SELL 2384298098571769 ETH
245 SELL 2004768406262236 ETH
246 BUY 5069099372076891 ETH
247 SELL 8291356115164183 ETH
248 SELL 9475038757388198 ETH
249 BUY 9775896891374092 ETH
250 SELL 93332294841763 ETH
251 BUY 5696469058108056 ETH
252 SELL 2214886433435203 ETH
253 SELL 1772099499562751 ETH
254 BUY 6802597812818612 ETH
255 SELL 2288591883321200 ETH
256 SELL 7473730225395214 ETH
257 BUY 2264692737369622 ETH
258 BUY 1513805207266516 ETH
259 SELL 4758068701083584 ETH
260 SELL 2517132046295500 ETH
261 BUY 1511393259559401 ETH
262 SELL 6080723652951758 ETH
263 BUY 1963446906324550 ETH
264 BUY 6485238526139081 ETH
265 SELL 2367819925730707 ETH
266 BUY 4827011477101906 ETH
267 BUY 4130427582191454 ETH
268 BUY 6226693825033491 ETH
269 BUY 3205109477014023 ETH
270 BUY 120941888599790 ETH
271 SELL 4122953513065464 ETH
272 SELL 1533924786790597 ETH
273 BUY 2277582011447232 ETH
274 SELL 2188986160686801 ETH
275 SELL 144331945986453 ETH
276 BUY 4153765678941323 ETH
277 BUY 9742348585253636 ETH
278 BUY 1786391369831552 ETH
279 SELL 5951642506797472 ETH
280 SELL 3325816184517383 ETH
281 BUY 3770147923871980 ETH
282 BUY 1121540055286696 ETH
283 SELL 3059179445397630 ETH
284 SELL 3101200851792607 ETH
285 SELL 3322769936775327 ETH
286 BUY 5560306905011969 ETH
287 SELL 1118395713045339 ETH
288 SELL 1734300533251687 ETH
289 BUY 2901425030452820 ETH
290 BUY 9773171551082426 ETH
291 SELL 771061031749842 ETH
292 BUY 622309285960520 ETH
293 BUY 4156442242756075 ETH
294 SELL 7535538368732275 ETH
295 SELL 2486750008403260 ETH
296 SELL 2867756876326233 ETH
297 SELL 3350816550179547 ETH
298 SELL 38910178825291 ETH
299 BUY 11813340250738102 ETH
300 BUY 4366029973230212 ETH
301 BUY 128061114615052 ETH
302 BUY 1438529265670673 ETH
303 SELL 7152302293115920 ETH
304 BUY 1826548953168194 ETH
305 BUY 4897430470374942 ETH
306 SELL 7372701416823835 ETH
307 SELL 362885220674569 ETH
308 BUY 2587044768982083 ETH
309 SELL 5385548597198753 ETH
310 BUY 85025550777384 ETH
311 BUY 4248564981836233 ETH
312 SELL 350462259066486 ETH
313 BUY 7741402019906363 ETH
314 BUY 2033071493570182 ETH
315 BUY 972589904885301 ETH
316 SELL 2177019320710405 ETH
317 BUY 10509810582254086 ETH
318 SELL 7728395358190643 ETH
319 BUY 1266951071363709 ETH
320 SELL 3735918555315465 ETH
321 SELL 6579137104569144 ETH
322 BUY 7282411483244322 ETH
323 BUY 1298630269070677 ETH
324 SELL 330342158234076 ETH
325 BUY 3717893721242649 ETH
326 BUY 4312717973633029 ETH
327 SELL 4626518739198837 ETH
328 SELL 9126920262615302 ETH
329 SELL 7966144201049130 ETH
330 SELL 3365885097784293 ETH
331 BUY 5859566498125857 ETH
332 SELL 2557424197180136 ETH
333 BUY 6106576590528268 ETH
334 SELL 1154015646938455 ETH
335 BUY 3551921982462291 ETH
336 BUY 1186752180687811 ETH
337 SELL 5477113322394533 ETH
338 BUY 3375078337954584 ETH
339 BUY 3539867067371693 ETH
340 SELL 3512059437784320 ETH
341 BUY 10656790824525420 ETH
342 SELL 3170835742281774 ETH
343 SELL 1175001648209495 ETH
344 SELL 3072311437389674 ETH
345 SELL 6082296823289923 ETH
346 BUY 2436359872600102 ETH
347 SELL 1006730814848921 ETH
348 SELL 6302247256421700 ETH
349 SELL 1158201366224742 ETH
350 BUY 15387924143927812 ETH
351 SELL 9806776529434680 ETH
352 SELL 1730099738097734 ETH
353 BUY 16810788713968350 ETH
354 SELL 135317828209635 ETH
355 BUY 6006766913914940 ETH
356 SELL 3137112109399376 ETH
357 SELL 6553855846954670 ETH
358 SELL 11609759324774704 ETH
359 SELL 5748722361370417 ETH
360 BUY 3448684802998925 ETH
361 SELL 7312228541336563 ETH
362 SELL 8783382022881037 ETH
363 BUY 2385115047969954 ETH
364 SELL 3833754692939672 ETH
365 BUY 5809603084622805 ETH
366 BUY 3240208520851717 ETH
367 SELL 4814290063973603 ETH
368 SELL 2122608637081358 ETH
369 SELL 6225800990717456 ETH
370 SELL 12848806573604710 ETH
371 BUY 3519578678937707 ETH
372 BUY 100937579748494 ETH
373 SELL 91182005255929 ETH
374 SELL 2928296198951408 ETH
375 BUY 4216327521615604 ETH
376 SELL 5620567873839466 ETH
377 BUY 596848037076602 ETH
378 SELL 7446845774769395 ETH
379 SELL 2825375202411884 ETH
380 SELL 1566784020567091 ETH
381 SELL 1686166832581825 ETH
382 BUY 11592340890430152 ETH
383 BUY 757534298057138 ETH
384 BUY 4043382613693302 ETH
385 SELL 1124219623954259 ETH
386 SELL 1224468676779166 ETH
387 SELL 736751888027908 ETH
388 BUY 7607186964869783 ETH
389 SELL 6769352103021486 ETH
390 SELL 1432787879357633 ETH
391 BUY 5570876225837629 ETH
392 BUY 9149656314607014 ETH
393 SELL 497123381405395 ETH
394 SELL 1789524909316386 ETH
395 SELL 3683934183737580 ETH
396 SELL 153557547808547 ETH
397 SELL 1677849440527345 ETH
398 BUY 5899913940186907 ETH
399 BUY 1472321343817917 ETH
400 SELL 4418627412830667 ETH
401 SELL 2689362930423322 ETH
402 BUY 54317440014717 ETH
403 BUY 2091342844047439 ETH
404 BUY 527398684544710 ETH
405 BUY 866992007492184 ETH
406 BUY 6949170078375866 ETH
407 BUY 2062683258442943 ETH
408 BUY 6596907459135770 ETH
409 SELL 12613352333662508 ETH
410 SELL 5542800197690989 ETH
411 BUY 6574559842952410 ETH
412 BUY 8692477186586500 ETH
413 SELL 124851072916210 ETH
414 BUY 512605476337801 ETH
415 SELL 8666163091200774 ETH
416 BUY 3158131647117590 ETH
417 BUY 7949176210583275 ETH
418 BUY 596162834276381 ETH
419 BUY 11490589191168576 ETH
420 BUY 698306341500254 ETH
421 BUY 7596077546910385 ETH
422 BUY 6007669587921538 ETH
423 SELL 151545270539454 ETH
424 SELL 4333830190993037 ETH
425 BUY 2208710427113958 ETH
426 BUY 225221234499417 ETH
427 BUY 4449273432729772 ETH
428 BUY 1339832263819063 ETH
429 BUY 4462285784042397 ETH
430 BUY 3289691886301848 ETH
431 BUY 5448493285482969 ETH
432 BUY 3348801802957990 ETH
433 SELL 1795038596068721 ETH
434 SELL 6148466944582931 ETH
435 BUY 1799681285881982 ETH
436 BUY 6416406544707931 ETH
437 BUY 4045998769480530 ETH
438 BUY 5959607593886140 ETH
439 SELL 11652627351049106 ETH
440 BUY 3170980178711202 ETH
441 BUY 2839724266107679 ETH
442 SELL 8667462036245410 ETH
443 BUY 5149444565434647 ETH
444 SELL 11022907647629310 ETH
445 BUY 10138678717317328 ETH
446 BUY 9777254448737616 ETH
447 SELL 9011353375009968 ETH
448 BUY 1494872003988623 ETH
449 SELL 12462223346441704 ETH
450 SELL 4252693891289238 ETH
451 BUY 1994127018392133 ETH
452 SELL 148148372773937 ETH
453 BUY 5024553573318769 ETH
454 SELL 1896725276637367 ETH
455 SELL 1915021258271809 ETH
456 SELL 2010284591225597 ETH
457 BUY 6664498276373554 ETH
458 BUY 4454563911908460 ETH
459 BUY 9004727523190426 ETH
460 SELL 1619511909550008 ETH
461 BUY 1490710557984997 ETH
462 BUY 6039733984250784 ETH
463 BUY 3814677863298199 ETH
464 BUY 69023063347828 ETH
465 BUY 7588422462288302 ETH
466 BUY 1815660003426977 ETH
467 SELL 3744756115975300 ETH
468 SELL 272930260930170 ETH
469 SELL 6118854841945798 ETH
470 SELL 872066025073836 ETH
471 SELL 9640442246760750 ETH
472 BUY 10419858912811996 ETH
473 SELL 5852704200557612 ETH
474 SELL 5327217680396568 ETH
475 SELL 1392347575531249 ETH
476 SELL 3990090290029058 ETH
477 SELL 7054202832741663 ETH
478 SELL 3098215780755142 ETH
479 BUY 5966004645317158 ETH
480 BUY 8633363184556764 ETH
481 SELL 5318445395617766 ETH
482 SELL 267196109376810 ETH
483 BUY 9289490280304236 ETH
484 BUY 1014722130925627 ETH
485 BUY 4359882334288023 ETH
486 BUY 5160662896166290 ETH
487 BUY 6341864027746724 ETH
488 SELL 2476823623728530 ETH
489 BUY 233882962555109 ETH
490 SELL 3989316277998256 ETH
491 SELL 11264594599375566 ETH
492 SELL 3554554574700497 ETH
493 SELL 754325148278722 ETH
494 SELL 4271241781582557 ETH
495 SELL 913915875942417 ETH
496 SELL 5880350919839294 ETH
497 SELL 200854460479460 ETH
498 SELL 10356716709276904 ETH
499 BUY 6371406543417724 ETH
500 BUY 3629489328205781 ETH
501 BUY 1212969882794567 ETH
502 SELL 10522434730198260 ETH
503 SELL 9590682428801068 ETH
504 SELL 10099403443085408 ETH
505 SELL 4219484882137081 ETH
506 BUY 1269268715067439 ETH
507 BUY 20445075034834116 ETH
508 BUY 1405750738972810 ETH
509 SELL 5724466345881030 ETH
510 SELL 6272554043900203 ETH
511 SELL 7009436644630107 ETH
512 SELL 6527736272681661 ETH
513 BUY 6329795333490207 ETH
514 BUY 7532139960106932 ETH
515 BUY 2771717210779845 ETH
516 SELL 3352709671759823 ETH
517 BUY 7934980517132706 ETH
518 SELL 5791405041271624 ETH
519 SELL 4332943780265053 ETH
520 BUY 8137516361045538 ETH
521 BUY 1054263711672831 ETH
522 SELL 4134325144071249 ETH
523 BUY 1041718159925042 ETH
524 SELL 1859243055749915 ETH
525 BUY 74990793090479 ETH
526 BUY 7564794149997778 ETH
527 BUY 1748899968048722 ETH
528 SELL 3307604148482634 ETH
529 BUY 3932502982761099 ETH
530 BUY 7132216344327924 ETH
531 BUY 7882558490331204 ETH
532 BUY 3436479714869822 ETH
533 BUY 3913611925936255 ETH
534 BUY 5097267017132368 ETH
535 BUY 6215415773141331 ETH
536 BUY 4917229147269442 ETH
537 SELL 13129517943697488 ETH
538 BUY 7189000016904812 ETH
539 BUY 181629907785085 ETH
540 SELL 16839072805273636 ETH
541 SELL 15656238797389310 ETH
542 BUY 7559155972739373 ETH
543 BUY 4282989457046804 ETH
544 BUY 674724452428277 ETH
545 SELL 15880842391900906 ETH
546 SELL 3264202326370591 ETH
547 SELL 4856910716958651 ETH
548 SELL 4737894639772144 ETH
549 BUY 4284397136778917 ETH
550 BUY 10182408521385078 ETH
551 BUY 10990047887596000 ETH
552 BUY 956004566600998 ETH
553 BUY 3742348075207402 ETH
554 BUY 781985967765963 ETH
555 SELL 1028788370710132 ETH
556 SELL 32345694725599 ETH
557 BUY 4323558370866509 ETH
558 SELL 3380169847991554 ETH
559 BUY 6619682205823374 ETH
560 SELL 55384456159657 ETH
561 SELL 1524749859739993 ETH
562 BUY 4042553479757405 ETH
563 BUY 12589800134192252 ETH
564 BUY 3777038253566678 ETH
565 BUY 2810398536095659 ETH
566 SELL 3681520180285558 ETH
567 SELL 2452396347613295 ETH
568 BUY 3237845786189186 ETH
569 SELL 8539014318627580 ETH
570 BUY 1321398992718658 ETH
571 SELL 10299948806478886 ETH
572 SELL 19216153028304428 ETH
573 SELL 6355864213334395 ETH
574 BUY 11999334770146918 ETH
575 BUY 16672834700093564 ETH
576 SELL 1650816693365420 ETH
577 SELL 7154609617809449 ETH
578 SELL 2987965424830652 ETH
579 SELL 1226620902385955 ETH
580 SELL 14851639591807298 ETH
581 SELL 21397211021678 ETH
582 SELL 887412132135057 ETH
583 SELL 8959077705489371 ETH
584 BUY 6335587649207386 ETH
585 SELL 10911718896221556 ETH
586 BUY 1098451404114908 ETH
587 BUY 7624232274445142 ETH
588 BUY 10656880456446916 ETH
589 BUY 16797549349962416 ETH
590 SELL 1218136550044990 ETH
591 SELL 5381821020463529 ETH
592 BUY 476895861740489 ETH
593 SELL 2942343714937956 ETH
594 BUY 3773724410624512 ETH
595 BUY 3192541588770192 ETH
596 BUY 4597492748067422 ETH
597 SELL 5566510684650916 ETH
598 SELL 14672895952077380 ETH
599 SELL 4269087846940966 ETH
600 SELL 8204078065465192 ETH
601 BUY 7389402308544790 ETH
602 BUY 772049702870369 ETH
603 SELL 3164790961957819 ETH
604 SELL 5055445561334637 ETH
605 SELL 115409627480189 ETH
606 BUY 7562050690532784 ETH
607 BUY 2689114696806549 ETH
608 SELL 4538992108776285 ETH
609 BUY 7737833324647947 ETH
610 BUY 9892417523387486 ETH
611 SELL 8116651977553735 ETH
612 BUY 6183192934084591 ETH
613 BUY 1982808209729847 ETH
614 SELL 10549257395969846 ETH
615 BUY 2849313314538582 ETH
616 BUY 5428552513022766 ETH
617 BUY 7164284160590451 ETH
618 SELL 8507231655159708 ETH
619 BUY 10042484102498472 ETH
620 SELL 15080357997163008 ETH
621 BUY 116926265056271 ETH
622 SELL 1284201661349793 ETH
623 SELL 1229134109416829 ETH
624 SELL 2405177696600535 ETH
625 BUY 638003045363155 ETH
626 BUY 1104656314806606 ETH
627 SELL 3412991957628564 ETH
628 SELL 301695365794496 ETH
629 BUY 228869334014170 ETH
630 BUY 10872533848317322 ETH
631 SELL 9435645909432188 ETH
632 SELL 4137285013578962 ETH
633 BUY 14336260034892966 ETH
634 BUY 764674397128462 ETH
635 SELL 8419771556541555 ETH
636 SELL 6784076106921000 ETH
637 BUY 4313899040561730 ETH
638 BUY 1865189779847120 ETH
639 SELL 10460394932689244 ETH
640 BUY 6551632651475792 ETH
641 BUY 8046370218263765 ETH
642 BUY 3951391906039270 ETH
643 SELL 1333252814676000 ETH
644 BUY 8983533504645758 ETH
645 SELL 7401873615381915 ETH
646 SELL 6130622042863965 ETH
647 SELL 6622032750074724 ETH
648 BUY 7784962654336924 ETH
649 SELL 5388865968168677 ETH
650 BUY 147151915426968 ETH
651 BUY 5238523927826033 ETH
652 BUY 15394167057755314 ETH
653 BUY 10651986210293008 ETH
654 BUY 2015100077143949 ETH
655 BUY 937017142770113 ETH
656 SELL 1202925954003009 ETH
657 BUY 2227937637256150 ETH
658 BUY 16064568057741368 ETH
659 SELL 1402627932926947 ETH
660 SELL 20004925391522044 ETH
661 SELL 6574676929105350 ETH
662 BUY 3389956073202249 ETH
663 SELL 1982344234244426 ETH
664 BUY 4857541392993936 ETH
665 BUY 15979713319658528 ETH
666 BUY 467033997981314 ETH
667 SELL 1836706512260533 ETH
668 BUY 12313935214076588 ETH
669 SELL 15704533288118772 ETH
670 BUY 5606557793100375 ETH
671 SELL 10027403162481074 ETH
672 BUY 668208353605981 ETH
673 SELL 2097590806147908 ETH
674 BUY 4146840406884067 ETH
675 BUY 12735063734011066 ETH
676 BUY 2415736285569347 ETH
677 SELL 284602813090950 ETH
678 BUY 6298777514481102 ETH
679 BUY 2476687515594433 ETH
680 BUY 14062820760755268 ETH
681 SELL 5715227957898861 ETH
682 SELL 12347698703479514 ETH
683 SELL 8963221155593781 ETH
684 SELL 6555445534535798 ETH
685 SELL 892806877264895 ETH
686 BUY 20690250991144908 ETH
687 SELL 2510227514766372 ETH
688 SELL 975201829264804 ETH
689 SELL 9112142919027010 ETH
690 BUY 1799656284038830 ETH
691 BUY 14144797478689242 ETH
692 BUY 10415826342187850 ETH
693 BUY 1162184460372584 ETH
694 BUY 3310311818716049 ETH
695 SELL 9391982136155664 ETH
696 BUY 3574645220455363 ETH
697 SELL 11061199128545418 ETH
698 SELL 8252506243713376 ETH
699 BUY 7320990841335251 ETH
700 BUY 3156330677882291 ETH
701 BUY 7292105050050346 ETH
702 SELL 750219295354404 ETH
703 SELL 11650462561667630 ETH
704 BUY 11255365293688868 ETH
705 SELL 4486184175774788 ETH
706 SELL 7934960602993146 ETH
707 SELL 10661044027192034 ETH
708 SELL 11633089612472170 ETH
709 SELL 12678138393334704 ETH
710 BUY 11029397079999226 ETH
711 SELL 11142121871288268 ETH
712 SELL 18088459382102796 ETH
713 SELL 10119195392265746 ETH
714 BUY 217224827946560 ETH
715 SELL 158602725297107 ETH
716 BUY 7144036408099075 ETH
717 SELL 9021541568960400 ETH
718 BUY 15562915154737122 ETH
719 BUY 5242123627711537 ETH
720 BUY 16417679799842710 ETH
721 SELL 1327696692694835 ETH
722 SELL 9900597149380130 ETH
723 SELL 1541125878048221 ETH
724 BUY 593007521486610 ETH
725 BUY 1047018000630783 ETH
726 SELL 5005934281752222 ETH
727 BUY 3204089208924010 ETH
728 BUY 10518189816180856 ETH
729 SELL 5729247007751459 ETH
730 BUY 2784330236609400 ETH
731 BUY 1676314300760428 ETH
732 SELL 4616711562157760 ETH
733 SELL 1566148873053952 ETH
734 SELL 10954143336646848 ETH
735 BUY 5489019437043052 ETH
736 BUY 184262464905826 ETH
737 SELL 17411703744191930 ETH
738 SELL 9434784639199944 ETH
739 BUY 780480946300066 ETH
740 SELL 7951358605163938 ETH
741 BUY 10494317680713072 ETH
742 SELL 1982696999468680 ETH
743 BUY 920138366265865 ETH
744 BUY 3059319944516470 ETH
745 BUY 6282239000215351 ETH
746 SELL 9791791486880364 ETH
747 BUY 10558824691328294 ETH
748 SELL 12663001633143766 ETH
749 BUY 4318199388171850 ETH
750 BUY 1614317334378667 ETH
751 SELL 2428285324932500 ETH
752 SELL 4144537147571070 ETH
753 BUY 7213535522685943 ETH
754 SELL 6520341352262926 ETH
755 SELL 116859363462340 ETH
756 BUY 1222727973558324 ETH
757 SELL 109694390549586 ETH
758 SELL 1374692156727974 ETH
759 BUY 6916445748361255 ETH
760 BUY 798578853336451 ETH
761 SELL 2399067109675523 ETH
762 BUY 2467481199713350 ETH
763 SELL 8067880677148531 ETH
764 BUY 7671875596907241 ETH
765 BUY 8273964695441172 ETH
766 SELL 6060751558828903 ETH
767 BUY 320138563104088 ETH
768 SELL 10004229344671268 ETH
769 BUY 314079485968676 ETH
770 SELL 6717461896570687 ETH
771 SELL 85802134309753 ETH
772 SELL 1284800586137668 ETH
773 BUY 421265188089048 ETH
774 BUY 10415368712432094 ETH
775 BUY 5847301799182358 ETH
776 SELL 7536848564735577 ETH
777 SELL 5002050349790621 ETH
778 SELL 12349640071163014 ETH
779 SELL 179571223423880 ETH
780 BUY 4723892902874727 ETH
781 BUY 15986123306825750 ETH
782 SELL 3793364684031852 ETH
783 BUY 5248879112786875 ETH
784 BUY 4607039700648907 ETH
785 BUY 1983341330630661 ETH
786 SELL 17190952957370608 ETH
787 SELL 14644059818848198 ETH
788 BUY 4207559140010974 ETH
789 BUY 5840094244520644 ETH
790 BUY 6298598392894095 ETH
791 BUY 6908927381895136 ETH
792 BUY 9560664532315022 ETH
793 BUY 8229950033401490 ETH
794 BUY 76026962155029 ETH
795 BUY 4339595997070344 ETH
796 SELL 3725862113188927 ETH
797 BUY 354832539358973 ETH
798 SELL 3466149523585149 ETH
799 BUY 4921093762004058 ETH
800 SELL 15381273512693 ETH
801 SELL 1899043428564339 ETH
802 SELL 4332495641012679 ETH
803 BUY 4365461519090230 ETH
804 BUY 10334082783103604 ETH
805 BUY 771166270397971 ETH
806 SELL 831192639213718 ETH
807 BUY 198285103294004 ETH
808 SELL 4829808386045853 ETH
809 BUY 5120689404735701 ETH
810 SELL 4106261515483211 ETH
811 BUY 2484791424089805 ETH
812 BUY 8037963309939000 ETH
813 SELL 4697216978930552 ETH
814 SELL 4352889552672989 ETH
815 BUY 2813833229045714 ETH
816 BUY 17984361557229156 ETH
817 BUY 7419111155698210 ETH
818 BUY 8421563981044766 ETH
819 BUY 8347460314824362 ETH
820 SELL 3608232412548484 ETH
821 SELL 6051142045520486 ETH
822 BUY 902146902657885 ETH
823 SELL 11858855341979612 ETH
824 BUY 1675479337647112 ETH
825 SELL 10038624186563760 ETH
826 BUY 660098946599185 ETH
