R_a R_b
88551729198028111872 1000000000000000000000000

time order amount currency
90 BUY 146265663524616224 BTC
91 BUY 502513051343839808 BTC
92 BUY 595713886606958464 BTC
93 BUY 189118173594351904 BTC
94 SELL 852804137906090880 BTC
95 SELL 353427374021862336 BTC
96 BUY 264862831461115904 BTC
97 BUY 360217117267879424 BTC
98 SELL 364859316581473088 BTC
99 SELL 426724508279832576 BTC
100 SELL 98506904756845872 BTC
101 SELL 470219672908939392 BTC
102 SELL 446394559859498944 BTC
103 SELL 106483063430857776 BTC
104 BUY 1208126877140003328 BTC
105 BUY 420444960260454080 BTC
106 SELL 162457250047268064 BTC
107 SELL 1114309803381360128 BTC
108 SELL 1447501344907251968 BTC
109 BUY 1401033816952306688 BTC
110 BUY 250697024610971648 BTC
111 BUY 545825558837151424 BTC
112 BUY 216735044722497600 BTC
113 SELL 372879850150937408 BTC
114 SELL 163047228623767648 BTC
115 BUY 924168360488735616 BTC
116 BUY 389668306035161984 BTC
117 SELL 217712762563479616 BTC
118 BUY 424153925394008960 BTC
119 BUY 569033647258109440 BTC
120 SELL 449919329028901440 BTC
121 BUY 591686933082158336 BTC
122 SELL 1741929485413180672 BTC
123 BUY 587151712307175424 BTC
124 SELL 448621802108377216 BTC
125 BUY 322339602661628544 BTC
126 SELL 1320308076733795072 BTC
127 SELL 1201221048554984448 BTC
128 SELL 274520343716389440 BTC
129 SELL 667028036750707584 BTC
130 BUY 48898424411007112 BTC
131 SELL 800977505656291584 BTC
132 SELL 281084497742327232 BTC
133 BUY 745141781355286528 BTC
134 BUY 798216332725090176 BTC
135 SELL 261432925694066400 BTC
136 BUY 11088362328834478 BTC
137 SELL 312509485850199552 BTC
138 BUY 170453592568875936 BTC
139 BUY 504771699818377344 BTC
140 SELL 762996449833906304 BTC
141 SELL 47382537351950304 BTC
142 BUY 1137835467334042496 BTC
143 BUY 180132482284633952 BTC
144 SELL 402994945754514304 BTC
145 BUY 454390130354013888 BTC
146 SELL 1162562373826901248 BTC
147 BUY 774845955991267456 BTC
148 SELL 317033598367558528 BTC
149 SELL 11530530326567146 BTC
150 SELL 1091351402686370816 BTC
151 SELL 55910623629884528 BTC
152 SELL 128716839979446720 BTC
153 SELL 517524464522864512 BTC
154 BUY 308636472151960128 BTC
155 BUY 256803467203866368 BTC
156 BUY 269852824542027744 BTC
157 BUY 277311103566319168 BTC
158 SELL 247712232909236704 BTC
159 BUY 766481447483585024 BTC
160 SELL 114226320155765392 BTC
161 SELL 357002656014401536 BTC
162 BUY 520604610678645952 BTC
163 BUY 550140008785888320 BTC
164 BUY 58432994595179368 BTC
165 BUY 306721019002353024 BTC
166 SELL 238584294803615648 BTC
167 BUY 894948134281605632 BTC
168 SELL 366719939301219712 BTC
169 SELL 827041936778442752 BTC
170 BUY 16285924470494706 BTC
171 BUY 569522338345038272 BTC
172 BUY 92693112620594320 BTC
173 BUY 237164151681938048 BTC
174 BUY 900160532769007232 BTC
175 SELL 198407747199993888 BTC
176 BUY 97924684152872032 BTC
177 BUY 199093174361152576 BTC
178 BUY 107209557241816352 BTC
179 BUY 623021884036276736 BTC
180 SELL 581043267467137536 BTC
181 SELL 797395329171777664 BTC
182 SELL 231787408114200832 BTC
183 BUY 1133108517135767040 BTC
184 SELL 122915531855028352 BTC
185 SELL 892754464012696704 BTC
186 SELL 36445643407333248 BTC
187 SELL 243125537696300864 BTC
188 BUY 217841732816069120 BTC
189 BUY 151535791909978464 BTC
190 BUY 540638146636652544 BTC
191 BUY 576026022033985920 BTC
192 BUY 242950430202512288 BTC
193 SELL 248749094237950880 BTC
194 SELL 555158642433241280 BTC
195 BUY 244417269683864896 BTC
196 SELL 159519131786467488 BTC
197 SELL 610191851571869440 BTC
198 BUY 83064097241035024 BTC
199 BUY 418473310948158400 BTC
200 BUY 126601951758487984 BTC
201 SELL 295181001018832512 BTC
202 BUY 68859774826151464 BTC
203 BUY 920870058723878016 BTC
204 SELL 1265989941344955136 BTC
205 BUY 301346953122674688 BTC
206 SELL 46248194648512712 BTC
207 SELL 295297866229006464 BTC
208 BUY 239833732785569952 BTC
209 BUY 104132562641680688 BTC
210 BUY 1106262920892845568 BTC
211 SELL 164967835246187648 BTC
212 SELL 86615484553092864 BTC
213 SELL 364031486389322368 BTC
214 SELL 230050312648302240 BTC
215 BUY 874948790668653952 BTC
216 BUY 954282302365527296 BTC
217 BUY 1713590471753178624 BTC
218 SELL 170059205043600064 BTC
219 BUY 425395768617690368 BTC
220 SELL 112579761581571344 BTC
221 BUY 967941571256957952 BTC
222 SELL 146093802679217792 BTC
223 SELL 374219411123760896 BTC
224 BUY 248748707113463744 BTC
225 BUY 131676565072083920 BTC
226 SELL 634075101405343872 BTC
227 SELL 462749864557977728 BTC
228 BUY 315675629631783744 BTC
229 SELL 280147750196007904 BTC
230 SELL 437804483449156096 BTC
231 SELL 86438332278447664 BTC
232 SELL 454568999259663 BTC
233 BUY 694510104652863488 BTC
234 SELL 74469622741290208 BTC
235 SELL 731319146857586560 BTC
236 BUY 111714487355925488 BTC
237 SELL 483227415422817344 BTC
238 BUY 32896021745884240 BTC
239 SELL 1075449050924888192 BTC
240 SELL 784169606539819648 BTC
241 BUY 203203310058896128 BTC
242 SELL 248788206443038016 BTC
243 BUY 142439673211200096 BTC
244 SELL 584070974297020544 BTC
245 SELL 1133624356569399040 BTC
246 BUY 404575186678059136 BTC
247 SELL 666193399977487360 BTC
248 BUY 527030094964018752 BTC
249 BUY 889031552728681600 BTC
250 BUY 415523762564987456 BTC
251 SELL 322857345399441472 BTC
252 SELL 437866506878933120 BTC
253 SELL 800918098447340288 BTC
254 SELL 140588336127535744 BTC
255 SELL 138792396702612560 BTC
256 BUY 102249594962273712 BTC
257 BUY 500324687738384448 BTC
258 SELL 287293312961224960 BTC
259 SELL 195235023084052288 BTC
260 BUY 506048011018918912 BTC
261 SELL 342714922941183872 BTC
262 SELL 626617119433817088 BTC
263 BUY 1665629213757412608 BTC
264 SELL 1312699071923631872 BTC
265 SELL 550611872900290688 BTC
266 BUY 628180755898753792 BTC
267 BUY 833670309654294784 BTC
268 SELL 755679925595018112 BTC
269 SELL 81275220477834864 BTC
270 SELL 1021721416358815360 BTC
271 SELL 433731855270750080 BTC
272 BUY 542603079403988864 BTC
273 SELL 974075835945171712 BTC
274 BUY 508283002658046720 BTC
275 SELL 917380618459716864 BTC
276 BUY 953979807679502336 BTC
277 SELL 570948298491941824 BTC
278 SELL 576106767239423360 BTC
279 SELL 522665530945715776 BTC
280 SELL 479097595436783744 BTC
281 BUY 1462769762742112768 BTC
282 BUY 356417276093623040 BTC
283 SELL 436017919026184576 BTC
284 BUY 622340043381498752 BTC
285 BUY 1163805287330006784 BTC
286 BUY 106971806607376144 BTC
287 BUY 1021674585332021888 BTC
288 SELL 1305973253948877 BTC
289 SELL 482521531216178816 BTC
290 SELL 799121044192972416 BTC
291 BUY 963569777468535424 BTC
292 SELL 364489057822723328 BTC
293 SELL 295324200271664960 BTC
294 SELL 154355153156785728 BTC
295 BUY 1335634656694637056 BTC
296 BUY 440172625777265152 BTC
297 BUY 1068349478285796352 BTC
298 BUY 305595051975089408 BTC
299 SELL 749288314910145920 BTC
300 SELL 459686991352285184 BTC
301 SELL 977665058599498624 BTC
302 SELL 760481814776667904 BTC
303 BUY 628184429329380096 BTC
304 SELL 1114181919753633536 BTC
305 SELL 331644786092240896 BTC
306 SELL 712962980044224512 BTC
307 BUY 383075386047025280 BTC
308 BUY 265935826711114496 BTC
309 BUY 161647613624523968 BTC
310 BUY 201419925195054368 BTC
311 SELL 839217033522231808 BTC
312 SELL 943010420709100544 BTC
313 SELL 193267754356938336 BTC
314 BUY 679522676151890432 BTC
315 BUY 1008511054257695616 BTC
316 BUY 240139691707739200 BTC
317 SELL 90441175970639168 BTC
318 SELL 953207823734473472 BTC
319 BUY 644021678916033152 BTC
320 BUY 377921493314616448 BTC
321 BUY 77743523016820864 BTC
322 BUY 932377016520533120 BTC
323 SELL 578564961389005824 BTC
324 SELL 1039425632131454336 BTC
325 SELL 516224790582128896 BTC
326 BUY 709426066354794240 BTC
327 BUY 224742354986616992 BTC
328 BUY 216554851917834400 BTC
329 BUY 342685580328875968 BTC
330 BUY 923786806016778368 BTC
331 SELL 283658083390363904 BTC
332 SELL 1061578555137302272 BTC
333 SELL 687045679379423232 BTC
334 SELL 680704792142108800 BTC
335 SELL 317327402871129024 BTC
336 BUY 262835790010896640 BTC
337 BUY 824751640900643712 BTC
338 BUY 707362978841359744 BTC
339 SELL 780019829377479808 BTC
340 BUY 1361589725451366912 BTC
341 BUY 14186232296054868 BTC
342 SELL 1172977569635435264 BTC
343 SELL 310845770047663424 BTC
344 SELL 76852670909218544 BTC
345 SELL 667935333711753344 BTC
346 BUY 736248319053998976 BTC
347 BUY 880755262778393472 BTC
348 BUY 156216703630022368 BTC
349 SELL 639364344398472832 BTC
350 SELL 495683998501291968 BTC
351 SELL 283620087252671744 BTC
352 BUY 64602610448005752 BTC
353 BUY 169687996246906880 BTC
354 SELL 564341008330728768 BTC
355 SELL 900981259369842688 BTC
356 BUY 99316010147433072 BTC
357 BUY 309810657967318528 BTC
358 BUY 371037870113880768 BTC
359 SELL 432499819398273664 BTC
360 BUY 814146324427454720 BTC
361 SELL 303484146921036288 BTC
362 BUY 1530968511288463616 BTC
363 SELL 1335031210501824 BTC
364 SELL 547795927656508736 BTC
365 BUY 483024272167128256 BTC
366 SELL 38064199616727024 BTC
367 BUY 264526783928772608 BTC
368 BUY 869708409593385984 BTC
369 SELL 59329243482537208 BTC
370 BUY 603905931994844928 BTC
371 BUY 270871821365375360 BTC
372 SELL 470938397332332672 BTC
373 SELL 332201516578507520 BTC
374 SELL 190860112668275392 BTC
375 BUY 1260003527199302144 BTC
376 SELL 1059079641420268544 BTC
377 SELL 1001120662759660672 BTC
378 SELL 13726981382006898 BTC
379 SELL 563126079909352512 BTC
380 SELL 816523864785750656 BTC
381 BUY 400145198925443392 BTC
382 BUY 414029268565784064 BTC
383 SELL 1573939348890263552 BTC
384 SELL 555172243493728960 BTC
385 BUY 40025083131297376 BTC
386 SELL 735146414256703872 BTC
387 BUY 115920932663911456 BTC
388 BUY 284123481097296352 BTC
389 SELL 395954876687952128 BTC
390 BUY 1392311238470952704 BTC
391 SELL 282575141807981824 BTC
392 SELL 410989654972283328 BTC
393 SELL 434329493388901248 BTC
394 SELL 584440886831870848 BTC
395 SELL 86587999331570128 BTC
396 SELL 1123166345346049920 BTC
397 BUY 683838920291321984 BTC
398 BUY 245667539940825472 BTC
399 BUY 157619412025482560 BTC
400 BUY 149070648116193632 BTC
401 SELL 114646074092291888 BTC
402 BUY 642492103813921792 BTC
403 SELL 62356827955127872 BTC
404 BUY 461600891135191232 BTC
405 SELL 524441088797132672 BTC
406 BUY 528669713294604544 BTC
407 SELL 599619593758873728 BTC
408 SELL 329445598388545600 BTC
409 SELL 486488580952254784 BTC
410 BUY 238235212472545760 BTC
411 BUY 1876419988521689600 BTC
412 BUY 38836655889170400 BTC
413 SELL 749572976401466880 BTC
414 SELL 212397535260407712 BTC
415 SELL 1700153957123944704 BTC
416 BUY 929604569576824192 BTC
417 SELL 1094000631097458176 BTC
418 SELL 366512268284296256 BTC
419 SELL 1607503214330606080 BTC
420 SELL 541043093751838464 BTC
421 SELL 1265361892553116160 BTC
422 BUY 479814355646041664 BTC
423 SELL 879652914664447360 BTC
424 BUY 175501744714622976 BTC
425 BUY 137931852881251872 BTC
426 SELL 1012670838065091072 BTC
427 SELL 592310121470632064 BTC
428 SELL 1030791004209859840 BTC
429 BUY 620615534582341888 BTC
430 BUY 490394145564820864 BTC
431 SELL 216426525311049984 BTC
432 BUY 1535695211783078656 BTC
433 BUY 555372453598835136 BTC
434 SELL 519881558243753280 BTC
435 SELL 266286228723586752 BTC
436 SELL 179310947834480320 BTC
437 BUY 599427756890179328 BTC
438 SELL 185529706041009504 BTC
439 SELL 1110523523981527168 BTC
440 SELL 166214439030198944 BTC
441 BUY 551187047204976448 BTC
442 SELL 1546349386477885440 BTC
443 BUY 1125928594989048320 BTC
444 SELL 104812581346365616 BTC
445 BUY 1593396815793355008 BTC
446 BUY 1342905870443729664 BTC
447 BUY 495003646669957248 BTC
448 BUY 786900988243544960 BTC
449 SELL 746358164130512640 BTC
450 BUY 487991525663531456 BTC
451 BUY 644740489600394496 BTC
452 BUY 805584942776405888 BTC
453 BUY 182612285258542784 BTC
454 SELL 413111128781480384 BTC
455 SELL 656119942107181952 BTC
456 BUY 197538962341681664 BTC
457 BUY 1229786790543300864 BTC
458 SELL 621036279072512768 BTC
459 SELL 759345659650065792 BTC
460 BUY 142770637378006880 BTC
461 BUY 303369852545088768 BTC
462 SELL 368956717666051776 BTC
463 SELL 2127540054378641920 BTC
464 SELL 568688750951352512 BTC
465 SELL 990379677593182336 BTC
466 SELL 1192490093995402752 BTC
467 SELL 1568156195286150144 BTC
468 BUY 934698574569765120 BTC
469 SELL 560618243789463104 BTC
470 BUY 998203133121336320 BTC
471 SELL 631389631623250176 BTC
472 SELL 536798365536739648 BTC
473 SELL 2642312293720948224 BTC
474 SELL 244214999534449376 BTC
475 BUY 869403953103628160 BTC
476 SELL 189836929170013504 BTC
477 BUY 66193213788793056 BTC
478 BUY 843094567101942912 BTC
479 BUY 1638474746316433152 BTC
480 SELL 183332867114870624 BTC
481 SELL 958146718433127424 BTC
482 BUY 731099278688859008 BTC
483 SELL 235710339821196160 BTC
484 SELL 1033502284114973696 BTC
485 SELL 90572576249030592 BTC
486 SELL 431826468740837312 BTC
487 BUY 1309552083436741888 BTC
488 SELL 1738349068992107520 BTC
489 SELL 1151169320321656704 BTC
490 SELL 1505156944881633792 BTC
491 SELL 768965744911128064 BTC
492 SELL 1292906703568902912 BTC
493 SELL 915602141884889472 BTC
494 SELL 622024324040467072 BTC
495 BUY 210640793147035776 BTC
496 SELL 662554153386594176 BTC
497 BUY 1080533328038200064 BTC
498 SELL 749635322600028032 BTC
499 BUY 2327187234425750016 BTC
500 SELL 1661867267814400768 BTC
501 BUY 899308180010322688 BTC
502 SELL 1563224902066252800 BTC
503 BUY 2457028061641452032 BTC
504 BUY 1108023920110198912 BTC
505 BUY 694589887158812800 BTC
506 SELL 733895978250870912 BTC
507 SELL 1039700130919101184 BTC
508 SELL 661425467238629504 BTC
509 BUY 1403391008831306496 BTC
510 BUY 127437679570903136 BTC
511 BUY 359921104964598720 BTC
512 BUY 49982494602986096 BTC
513 BUY 87934921180405472 BTC
514 SELL 566428522390310720 BTC
515 SELL 105628545463829936 BTC
516 SELL 1042991451954449664 BTC
517 BUY 1073038141398811264 BTC
518 BUY 240992606376025280 BTC
519 BUY 459426443855107904 BTC
520 BUY 2961467951415471616 BTC
521 SELL 565905396357877056 BTC
522 SELL 1777425235091286016 BTC
523 BUY 468171783369058432 BTC
524 BUY 67665102861766968 BTC
525 SELL 344733908750114880 BTC
526 SELL 1684351299010444288 BTC
527 SELL 2113563129421351168 BTC
528 SELL 967053886992431488 BTC
529 BUY 216574172539466752 BTC
530 SELL 428270538172299072 BTC
531 SELL 129051732178965040 BTC
532 SELL 2919810326843546112 BTC
533 SELL 1164268150039276800 BTC
534 SELL 986115741517849600 BTC
535 BUY 1129654153645503872 BTC
536 SELL 2209359992993029120 BTC
537 SELL 863393000405636736 BTC
538 BUY 3041916367997202944 BTC
539 SELL 1149918878919265792 BTC
540 BUY 2025419778568988160 BTC
541 BUY 1843272385143109120 BTC
542 BUY 1625692282148420864 BTC
543 SELL 385457876830869824 BTC
544 SELL 1038081287521819776 BTC
545 SELL 1565973200336202240 BTC
546 BUY 266083261970976544 BTC
547 BUY 471744678013408256 BTC
548 SELL 2192825988014192384 BTC
549 BUY 647249611126227328 BTC
550 BUY 302257921778988224 BTC
551 SELL 555832990995796224 BTC
552 SELL 1210190322245011968 BTC
553 SELL 215640746213466624 BTC
554 SELL 1224533428004221440 BTC
555 BUY 932794960466708352 BTC
556 BUY 1920364193336666880 BTC
557 BUY 286791258706273312 BTC
558 SELL 2034787165406854144 BTC
559 SELL 657243458975543168 BTC
560 BUY 164484349396445856 BTC
561 SELL 392674324521706816 BTC
562 SELL 1163696232309035776 BTC
563 SELL 2120255688033438464 BTC
564 SELL 783795781708065024 BTC
565 BUY 385891849346151616 BTC
566 BUY 254837772671280064 BTC
567 SELL 637189063860205312 BTC
568 BUY 688440105756811264 BTC
569 SELL 3620006522698759168 BTC
570 BUY 3006925956080323072 BTC
571 BUY 478282729351178688 BTC
572 BUY 776304904382541824 BTC
573 SELL 228430885913752480 BTC
574 SELL 1679891769230053376 BTC
575 SELL 1579873030646794496 BTC
576 BUY 190045044927700256 BTC
577 SELL 57240990623228072 BTC
578 BUY 302260599278767488 BTC
579 BUY 338282180394386944 BTC
580 SELL 1603411343911886848 BTC
581 BUY 546690875877573056 BTC
582 BUY 1254468237882775808 BTC
583 BUY 873838970017416704 BTC
584 BUY 1967457237759660288 BTC
585 SELL 2370722681809283584 BTC
586 SELL 533775704000404992 BTC
587 BUY 413184522811050688 BTC
588 SELL 3000511226984329728 BTC
589 SELL 1939440121698652416 BTC
590 SELL 3197271800099514368 BTC
591 BUY 952907614966449024 BTC
592 SELL 2151862709016881920 BTC
593 SELL 572724705562507072 BTC
594 SELL 2928019397231082496 BTC
595 SELL 1375394317243802880 BTC
596 SELL 425007421291098816 BTC
597 BUY 4716772720639482880 BTC
598 BUY 158245811245961920 BTC
599 BUY 1271428860197033728 BTC
600 BUY 339842218376674048 BTC
601 BUY 1276302167292300288 BTC
602 SELL 1473607670236304896 BTC
603 SELL 2312907797094112768 BTC
604 BUY 1584332789734048768 BTC
605 BUY 1535688681294629888 BTC
606 SELL 1355984930181222144 BTC
607 BUY 323704160367839232 BTC
608 BUY 1016515825647559296 BTC
609 SELL 471733478717851520 BTC
610 BUY 1209612599625444352 BTC
611 SELL 3501869335615538176 BTC
612 BUY 1012441713540908928 BTC
613 SELL 209219433051174528 BTC
614 BUY 2740653110394276864 BTC
615 BUY 5554764800957827072 BTC
616 SELL 2067341529893042176 BTC
617 BUY 109572468382395984 BTC
618 SELL 277844840747803808 BTC
619 SELL 402209644088884480 BTC
620 SELL 3031214350307152384 BTC
621 BUY 658564444754375680 BTC
622 SELL 998067887336503680 BTC
623 BUY 241410068529631872 BTC
624 BUY 584876812963528832 BTC
625 SELL 1658864402771712256 BTC
626 SELL 102220181993487808 BTC
627 SELL 912743118080300032 BTC
628 SELL 3259347416669129216 BTC
629 BUY 1652945363162444800 BTC
630 BUY 671850881735480192 BTC
631 SELL 84716020615502432 BTC
632 BUY 1404126540668784128 BTC
633 BUY 4211299113709088768 BTC
634 SELL 598667101114756352 BTC
635 BUY 1418950893749098496 BTC
636 BUY 1405207115740509440 BTC
637 BUY 1149726999170738432 BTC
638 BUY 1018557172841369088 BTC
639 BUY 1318642344663970816 BTC
640 BUY 510411091045057216 BTC
641 BUY 25081781675126536 BTC
642 BUY 25632505442246156 BTC
643 SELL 605977851438211712 BTC
644 BUY 15554967423028642 BTC
645 BUY 1039051605130765696 BTC
646 BUY 780896592358516224 BTC
647 BUY 551792473938419904 BTC
648 SELL 932461379466758400 BTC
649 SELL 146159280848294784 BTC
650 SELL 1621449704753373952 BTC
651 SELL 1441929872726518528 BTC
652 SELL 564246047521351104 BTC
653 BUY 2911518369072780288 BTC
654 SELL 769815932224034304 BTC
655 SELL 2073751139058785536 BTC
656 BUY 2543908763405824000 BTC
657 BUY 1837979243548090880 BTC
658 SELL 473330132878047040 BTC
659 SELL 228776898740861152 BTC
660 BUY 542349593749477760 BTC
661 BUY 1920535834749756416 BTC
662 SELL 21657622900747244 BTC
663 BUY 1165257834801508352 BTC
664 BUY 1279852856171416320 BTC
665 SELL 72563249453878592 BTC
666 BUY 1144741999147058176 BTC
667 BUY 197262125146110624 BTC
668 SELL 332864611118068864 BTC
669 BUY 503960759606599168 BTC
670 SELL 877869364125132288 BTC
671 SELL 1092622946960560128 BTC
672 SELL 123251730795587376 BTC
673 BUY 1026187786688936448 BTC
674 SELL 776694458654077440 BTC
675 SELL 71312682235742384 BTC
676 SELL 815294063896899968 BTC
677 BUY 33719474752288648 BTC
678 SELL 862821220257799808 BTC
679 SELL 619426953552192512 BTC
680 SELL 242838103700748320 BTC
681 SELL 598276191743195776 BTC
682 SELL 919096798471869696 BTC
683 BUY 2018975195792592128 BTC
684 BUY 1472994761153671680 BTC
685 BUY 1503439700345879296 BTC
686 BUY 220161116402110240 BTC
687 SELL 1734271575085529088 BTC
688 BUY 2753693649883459072 BTC
689 SELL 77078212584268608 BTC
690 SELL 1171733000185611264 BTC
691 SELL 1729750794927767296 BTC
692 SELL 2831201709576674816 BTC
693 SELL 316617216365727936 BTC
694 SELL 17446247055730168 BTC
695 SELL 1649648749035861760 BTC
696 SELL 1322925703887079936 BTC
697 BUY 659783810637861760 BTC
698 BUY 661741119770510976 BTC
699 BUY 976387687118062848 BTC
700 SELL 3686925758794501632 BTC
701 SELL 2643403115964772864 BTC
702 SELL 803185012263043072 BTC
703 SELL 920218035251338112 BTC
704 BUY 1207238364459073024 BTC
705 SELL 1252695432514627840 BTC
706 BUY 278282569213786240 BTC
707 SELL 1596958350518150400 BTC
708 BUY 2240907096212850944 BTC
709 BUY 4101723503722027520 BTC
710 BUY 565289292982413376 BTC
711 SELL 2394393293730999296 BTC
712 SELL 1331583726741257472 BTC
713 BUY 2177338239245287424 BTC
714 BUY 688288179725503872 BTC
715 SELL 2231375577399688960 BTC
716 BUY 1080898349904686080 BTC
717 BUY 1878372918590315520 BTC
718 SELL 1470080314161947392 BTC
719 BUY 262324980619169408 BTC
720 SELL 1701144597538984704 BTC
721 SELL 3593972128518799872 BTC
722 SELL 1879978671738854144 BTC
723 BUY 2204193612666273280 BTC
724 BUY 1990450329950618880 BTC
725 BUY 1486306711546319616 BTC
726 BUY 2450465937541821440 BTC
727 BUY 4076181728797365760 BTC
728 BUY 532679867702498176 BTC
729 SELL 1053837459510248192 BTC
730 BUY 819727473251163008 BTC
731 SELL 2401521460677045760 BTC
732 BUY 1042693773067611520 BTC
733 SELL 993232561706406656 BTC
734 SELL 487037056775307072 BTC
735 BUY 3603039176978214400 BTC
736 BUY 882193868912651136 BTC
737 SELL 897102066812863104 BTC
738 BUY 2266766166427757312 BTC
739 BUY 762276870831016192 BTC
740 BUY 739317675377876096 BTC
741 BUY 2410588255792973312 BTC
742 SELL 1836915817203177472 BTC
743 BUY 1511720318840019712 BTC
744 SELL 1781339834028017408 BTC
745 SELL 2721827559584909312 BTC
746 BUY 1861542445304451072 BTC
747 BUY 1848165036587204096 BTC
748 BUY 615665263308713344 BTC
749 BUY 1924952307039291136 BTC
750 SELL 2194880716327460864 BTC
751 BUY 705361252316876672 BTC
752 BUY 354786655558726208 BTC
753 SELL 1204369855457329664 BTC
754 BUY 604867903139634688 BTC
755 BUY 1370963217721254144 BTC
756 SELL 196799879855873888 BTC
757 BUY 251415791418267520 BTC
758 SELL 773797903309258624 BTC
759 BUY 1147904402682627328 BTC
760 SELL 624964233814608896 BTC
761 BUY 1101404448149821696 BTC
762 SELL 562135312052021184 BTC
763 SELL 620686519547774592 BTC
764 BUY 1383005350232508672 BTC
765 SELL 884773508800705536 BTC
766 SELL 170720577991517088 BTC
767 SELL 1366649717572727296 BTC
768 BUY 1076688479722989184 BTC
769 BUY 1545322487539962624 BTC
770 SELL 3110720494830218240 BTC
771 SELL 100330011185249648 BTC
772 SELL 272511144468978720 BTC
773 BUY 866740603134275072 BTC
774 BUY 795156219737904768 BTC
775 SELL 2090982467914599936 BTC
776 SELL 770211803338199296 BTC
777 SELL 312482409984852416 BTC
778 SELL 1278525283541938432 BTC
779 BUY 709963531400290944 BTC
780 SELL 487867645214691968 BTC
781 BUY 157576584467420832 BTC
782 SELL 2912044167545332224 BTC
783 SELL 1319007659856652032 BTC
784 BUY 2946129983836115456 BTC
785 BUY 979516102166599040 BTC
786 SELL 887091486470055168 BTC
787 BUY 1689122558502617600 BTC
788 BUY 1524695655756474368 BTC
789 BUY 681702405774302592 BTC
790 SELL 175522744224110752 BTC
791 SELL 2070145221751005184 BTC
792 BUY 526953075405017984 BTC
793 SELL 594773721976253056 BTC
794 BUY 599063724358089216 BTC
795 SELL 1357148621927820032 BTC
796 BUY 55392116915584208 BTC
797 BUY 1969947259018198272 BTC
798 SELL 898865515869601920 BTC
799 BUY 2089202040108702464 BTC
800 BUY 817184624213965056 BTC
801 SELL 445531143203382400 BTC
802 SELL 1360783941561180672 BTC
803 BUY 1251393245114755328 BTC
804 SELL 416363405646507072 BTC
805 SELL 13341648301590680 BTC
