R_a R_b
867337997501157343232 2000000000000000000000000

time order amount currency
223 SELL 7202375651338911744 ETH
224 SELL 1423077819650643456 ETH
225 BUY 1377774894866320128 ETH
226 SELL 5757720425965885440 ETH
227 SELL 10859707913922533376 ETH
228 SELL 224178362812494912 ETH
229 BUY 3852603974804992512 ETH
230 SELL 696923864505947648 ETH
231 BUY 3312342326245470720 ETH
232 SELL 30593719401849740 ETH
233 BUY 7161902774448662528 ETH
234 SELL 2858222645987780096 ETH
235 SELL 2103410606878469376 ETH
236 BUY 7640474925206262784 ETH
237 SELL 5083457031154807808 ETH
238 BUY 568467577934256960 ETH
239 BUY 547546199454018304 ETH
240 BUY 1602334721605302528 ETH
241 BUY 4644382944766334976 ETH
242 SELL 4816447187299218432 ETH
243 BUY 2298118089166337024 ETH
244 SELL 8868205016128285696 ETH
245 SELL 2483898313692975616 ETH
246 BUY 5825097412760896512 ETH
247 SELL 5141560423409486848 ETH
248 BUY 78648244396390512 ETH
249 BUY 11733905488658479104 ETH
250 SELL 185815749542484800 ETH
251 SELL 2952868199189424640 ETH
252 SELL 2878708454975139840 ETH
253 BUY 3203469338024547328 ETH
254 BUY 3781597143528643072 ETH
255 BUY 2880234236565911552 ETH
256 BUY 8063990014208797696 ETH
257 BUY 742828357187022464 ETH
258 BUY 5241582164638657536 ETH
259 SELL 18246175594726082560 ETH
260 BUY 4748022305747213312 ETH
261 SELL 2893273748036335616 ETH
262 BUY 353140129426037696 ETH
263 SELL 9622282960994652160 ETH
264 BUY 971511822530146688 ETH
265 BUY 858697441837534848 ETH
266 SELL 5561252669660234752 ETH
267 SELL 1047457869022764544 ETH
268 SELL 889310140836755584 ETH
269 BUY 3034118245206286848 ETH
270 SELL 1078987078088061952 ETH
271 BUY 4301478457639973376 ETH
272 BUY 4256158729875437568 ETH
273 BUY 7958885473280929792 ETH
274 BUY 5241902489391577088 ETH
275 SELL 6867712414223433728 ETH
276 SELL 1745386540135655168 ETH
277 BUY 3638863662226754048 ETH
278 SELL 101019073652764752 ETH
279 SELL 8097308265853371392 ETH
280 SELL 5410534405597900800 ETH
281 BUY 10780740135398445056 ETH
282 SELL 934704657872544000 ETH
283 BUY 1934012287670839296 ETH
284 SELL 683807141366969472 ETH
285 SELL 828454461766000384 ETH
286 SELL 2893298957342722048 ETH
287 SELL 4270217664934534656 ETH
288 BUY 3455717084230627840 ETH
289 SELL 6965589056509543424 ETH
290 BUY 1943274148220098048 ETH
291 SELL 4167071566346294272 ETH
292 SELL 1765982411277036544 ETH
293 SELL 779199282802892416 ETH
294 SELL 7586875130223347712 ETH
295 BUY 10131736329969612800 ETH
296 BUY 3763571742356475392 ETH
297 BUY 814973208032256512 ETH
298 SELL 4299735263917910016 ETH
299 BUY 12118852732869754880 ETH
300 SELL 2576334364046829056 ETH
301 SELL 3081950003146516992 ETH
302 SELL 8582543696417474560 ETH
303 SELL 138462279717373344 ETH
304 BUY 3887897272344048128 ETH
305 SELL 5745701908249884672 ETH
306 BUY 1521417379457261568 ETH
307 SELL 9786268061182341120 ETH
308 BUY 9165577166656135168 ETH
309 SELL 6932909740198851584 ETH
310 SELL 1759206975049778432 ETH
311 BUY 5175187902333619200 ETH
312 SELL 2210382584640001280 ETH
313 BUY 6426847578736442368 ETH
314 BUY 4597007655022821376 ETH
315 SELL 35093816054541092 ETH
316 BUY 2019980816129759744 ETH
317 BUY 6792852787203628032 ETH
318 BUY 1102830711872570624 ETH
319 BUY 1302335300426307072 ETH
320 BUY 4220999382593958912 ETH
321 BUY 1289609328579104000 ETH
322 SELL 5167426916173099008 ETH
323 SELL 6642506968893826048 ETH
324 SELL 2843416786518218752 ETH
325 SELL 4329617386662789632 ETH
326 BUY 6492786396250380288 ETH
327 SELL 4787088174733526016 ETH
328 SELL 10551665609592760320 ETH
329 SELL 1640704308695490048 ETH
330 SELL 1994166355001311744 ETH
331 SELL 6899350573022047232 ETH
332 SELL 1857552344790519808 ETH
333 BUY 161127070939073760 ETH
334 BUY 1707337480542946560 ETH
335 SELL 5472094803815139328 ETH
336 BUY 11209666743931848704 ETH
337 BUY 5233601205703166976 ETH
338 SELL 3627883958813299712 ETH
339 BUY 2390900958938345984 ETH
340 BUY 9198660554849539072 ETH
341 SELL 3301912275049744384 ETH
342 SELL 4884303996098423808 ETH
343 SELL 1656878655081754880 ETH
344 SELL 10098746514428399616 ETH
345 SELL 1587759828882894848 ETH
346 SELL 890200334548012544 ETH
347 SELL 2468244229585252352 ETH
348 SELL 10522372413282824192 ETH
349 BUY 2793683954802986496 ETH
350 BUY 3880391098995460096 ETH
351 SELL 289949570638668800 ETH
352 BUY 8779956091823691776 ETH
353 SELL 60761399162743144 ETH
354 BUY 4592144991793816064 ETH
355 BUY 9266507454718863360 ETH
356 BUY 916862014503408256 ETH
357 SELL 2500308107474552320 ETH
358 BUY 10083680317244442624 ETH
359 SELL 6311240111243364352 ETH
360 BUY 3488116982490055168 ETH
361 BUY 3130184120138778624 ETH
362 SELL 4574796633658479616 ETH
363 SELL 6566976496219354112 ETH
364 SELL 15632245766058758144 ETH
365 BUY 11893297136358342656 ETH
366 SELL 4589831661061452800 ETH
367 BUY 4997166378853534720 ETH
368 BUY 1887054422238634240 ETH
369 SELL 2742247307143656960 ETH
370 BUY 746328557561241728 ETH
371 BUY 7431520573457078272 ETH
372 SELL 5501759531163088896 ETH
373 SELL 1921629646345422848 ETH
374 SELL 5665024388055030784 ETH
375 BUY 5225309831098229760 ETH
376 SELL 17320889756035627008 ETH
377 BUY 1546220339797173504 ETH
378 SELL 3866665977414868480 ETH
379 BUY 1108434789662851456 ETH
380 SELL 844231348962921344 ETH
381 BUY 4888530833854246912 ETH
382 BUY 4009281057343059968 ETH
383 BUY 5508658114589138944 ETH
384 BUY 1187630801255522816 ETH
385 SELL 5977429112943127552 ETH
386 BUY 3612538978927886848 ETH
387 BUY 2807186753081737216 ETH
388 BUY 7953278225837947904 ETH
389 BUY 4756219750454647808 ETH
390 SELL 12301119975362781184 ETH
391 BUY 3991128491121344512 ETH
392 BUY 17202164186218737664 ETH
393 SELL 5995183036880007168 ETH
394 SELL 11072564547814295552 ETH
395 SELL 13067666542925166592 ETH
396 BUY 9779171366804234240 ETH
397 SELL 12005152302887380992 ETH
398 BUY 9925919349926289408 ETH
399 SELL 7696875210662255616 ETH
400 SELL 3339326160320638464 ETH
401 SELL 4766579119143216128 ETH
402 SELL 3770760760555504128 ETH
403 BUY 3934771113918145536 ETH
404 BUY 4865638232045057024 ETH
405 BUY 3475096017827581952 ETH
406 SELL 7505062007102765056 ETH
407 SELL 1417157297658150144 ETH
408 SELL 5227658186864687104 ETH
409 SELL 16223559839401332736 ETH
410 BUY 4470846118517215232 ETH
411 BUY 7093761119137753088 ETH
412 BUY 11717353304276912128 ETH
413 BUY 7566839444834158592 ETH
414 SELL 7351399554623071232 ETH
415 BUY 2263731520098758656 ETH
416 BUY 13309167762101311488 ETH
417 SELL 7918297826992557056 ETH
418 SELL 840243197381028096 ETH
419 BUY 3749558913756232192 ETH
420 BUY 1219543041531210240 ETH
421 BUY 15610049089643098112 ETH
422 SELL 2211290497722075136 ETH
423 BUY 4494577837918541312 ETH
424 SELL 4183922939189187584 ETH
425 BUY 8211476805793949696 ETH
426 SELL 3853852825811486720 ETH
427 SELL 9262777211332945920 ETH
428 BUY 10412679412418355200 ETH
429 BUY 4034622253467546112 ETH
430 SELL 105960224225555072 ETH
431 BUY 5398170166708155392 ETH
432 BUY 5613942986578080768 ETH
433 SELL 10495981499345817600 ETH
434 SELL 5656748685049365504 ETH
435 BUY 2180896105443025664 ETH
436 BUY 7438684557401302016 ETH
437 SELL 2462540107499535360 ETH
438 BUY 7165053718881722368 ETH
439 SELL 7013327285069521920 ETH
440 SELL 1382451918798096896 ETH
441 SELL 2151164250342958336 ETH
442 BUY 5221797992295932928 ETH
443 BUY 2855515209321879552 ETH
444 BUY 745581483579940096 ETH
445 SELL 3533652906373618176 ETH
446 BUY 1300815995466223360 ETH
447 SELL 3789298818068232192 ETH
448 SELL 4268808505079505408 ETH
449 BUY 3747221444812339712 ETH
450 SELL 6116194077566433280 ETH
451 BUY 4124568679672393216 ETH
452 BUY 2868918526610855424 ETH
453 SELL 3890709200427295232 ETH
454 SELL 1791287480470146048 ETH
455 BUY 1150630543339048064 ETH
456 BUY 13926407909394356224 ETH
457 SELL 1921579374888324352 ETH
458 SELL 3328443620455914496 ETH
459 BUY 10554941461004431360 ETH
460 SELL 2110842843820137216 ETH
461 BUY 7414687723155680256 ETH
462 SELL 1833691564833202432 ETH
463 BUY 2759688343469633536 ETH
464 BUY 6331871659244370944 ETH
465 SELL 7057913973386121216 ETH
466 SELL 4123358339135165952 ETH
467 BUY 4321778979562736640 ETH
468 BUY 955620942069799680 ETH
469 SELL 10133675777241933824 ETH
470 SELL 5998077050672577536 ETH
471 SELL 13062089566935355392 ETH
472 BUY 7555171770315723776 ETH
473 SELL 5686861384917278720 ETH
474 SELL 7905167273791562752 ETH
475 SELL 2166861089708049920 ETH
476 SELL 1247699800943451136 ETH
477 BUY 4111420204482442240 ETH
478 BUY 5123278040572926976 ETH
479 SELL 5331077883109401600 ETH
480 BUY 5462716043093564416 ETH
481 SELL 4538452299166579200 ETH
482 SELL 5662338733779960832 ETH
483 BUY 5606977879541204992 ETH
484 SELL 5658373876464225280 ETH
485 SELL 4429933717986045952 ETH
486 BUY 3142084436374261760 ETH
487 SELL 1054963118800287744 ETH
488 SELL 3026547688089635840 ETH
489 SELL 9643738555832782848 ETH
490 BUY 7551713581088620544 ETH
491 SELL 20420428868958425088 ETH
492 BUY 3767753959594642944 ETH
493 SELL 14217014664647194624 ETH
494 BUY 8569970295494158336 ETH
495 SELL 11366450352581523456 ETH
496 BUY 3450802055066560512 ETH
497 SELL 1308295439681614848 ETH
498 BUY 264170005612982080 ETH
499 SELL 3015808165077032960 ETH
500 BUY 2644698551985470464 ETH
501 SELL 816441770328196992 ETH
502 BUY 4025990336396261888 ETH
503 BUY 2321785822313813504 ETH
504 BUY 1603046397934235648 ETH
505 SELL 11312260953158100992 ETH
506 SELL 3922723125300763136 ETH
507 BUY 3008569335633524224 ETH
508 BUY 11946434997679149056 ETH
509 BUY 7004912975757178880 ETH
510 SELL 636448152734260480 ETH
511 BUY 4184451348428751872 ETH
512 SELL 12812103877679874048 ETH
513 BUY 11003131008802256896 ETH
514 SELL 6379922760293084160 ETH
515 SELL 6209107702664369152 ETH
516 BUY 5518488443856881664 ETH
517 SELL 2732228562132149760 ETH
518 BUY 6100809853659597824 ETH
519 SELL 4147158647740184064 ETH
520 SELL 186943004422005280 ETH
521 BUY 655392727975140608 ETH
522 SELL 2598014437589540864 ETH
523 SELL 9060352325233111040 ETH
524 BUY 5067813783557085184 ETH
525 SELL 2391006403724304384 ETH
526 BUY 699894556949743616 ETH
527 SELL 16047915969751783424 ETH
528 SELL 8639933043232758784 ETH
529 BUY 3529558938187619840 ETH
530 SELL 6205132221825692672 ETH
531 BUY 1180074424201279744 ETH
532 SELL 3043142427948737536 ETH
533 BUY 9385134557501487104 ETH
534 SELL 6586006064213166080 ETH
535 SELL 11533730016676941824 ETH
536 BUY 7830664513886745600 ETH
537 SELL 10112698024206338048 ETH
538 BUY 12178771036234821632 ETH
539 SELL 13726637495903674368 ETH
540 BUY 1505371328635305984 ETH
541 BUY 9458811981436270592 ETH
542 BUY 3741093357469367296 ETH
543 BUY 6304203505371106304 ETH
544 SELL 11304390784886663168 ETH
545 SELL 13983413010737989632 ETH
546 BUY 2907447807827225088 ETH
547 SELL 3990351203124078080 ETH
548 SELL 60497236922969936 ETH
549 SELL 6190499016135504896 ETH
550 BUY 272543901337940032 ETH
551 SELL 5947662478965185536 ETH
552 BUY 1901248490486523136 ETH
553 SELL 12485247956991543296 ETH
554 BUY 4569894927270297600 ETH
555 BUY 15204681004694521856 ETH
556 SELL 4134473707581264384 ETH
557 BUY 11595240057077944320 ETH
558 SELL 8165409425020015616 ETH
559 BUY 21418373034454360064 ETH
560 BUY 5463012626641671168 ETH
561 SELL 5831636387682693120 ETH
562 SELL 8813018322379207680 ETH
563 BUY 15525625986639738880 ETH
564 SELL 5030251643371912192 ETH
565 BUY 7852696790786125824 ETH
566 SELL 6859578768768642048 ETH
567 BUY 13386651226339608576 ETH
568 SELL 11135430721275041792 ETH
569 BUY 12391150308975396864 ETH
570 SELL 5770928724920736768 ETH
571 BUY 6918920808233224192 ETH
572 SELL 10385967071392428032 ETH
573 SELL 2799095170731447808 ETH
574 BUY 1430157490133296896 ETH
575 SELL 4698956415780230144 ETH
576 SELL 7200461070071241728 ETH
577 SELL 3799480958282742784 ETH
578 SELL 3527811118864860672 ETH
579 SELL 14277085447305125888 ETH
580 SELL 4042271779906513920 ETH
581 SELL 6273406115110674432 ETH
582 SELL 10960799723574155264 ETH
583 BUY 7440970346990752768 ETH
584 BUY 7550298369682422784 ETH
585 SELL 12705149852526800896 ETH
586 SELL 10818386932484372480 ETH
587 BUY 11017198319433418752 ETH
588 SELL 1532615536243611136 ETH
589 BUY 2200759490482369024 ETH
590 SELL 4565632017512598528 ETH
591 SELL 6064548779730103296 ETH
592 BUY 10079211328099973120 ETH
593 SELL 6782027404038445056 ETH
594 BUY 2024118494675803904 ETH
595 BUY 1388130389772641024 ETH
596 BUY 6668207524747231232 ETH
597 SELL 9950716475173066752 ETH
598 SELL 5772110728471033856 ETH
599 SELL 7466658004451346432 ETH
600 BUY 180259587860291488 ETH
601 SELL 685628365199590912 ETH
602 SELL 10988656149129611264 ETH
603 BUY 15529704847532003328 ETH
604 BUY 1946680146684911872 ETH
605 SELL 21677259323701719040 ETH
606 BUY 9058494796257264640 ETH
607 BUY 240325009470780064 ETH
608 SELL 11031308242668500992 ETH
609 BUY 8084198162493749248 ETH
610 SELL 3780900836575938048 ETH
611 SELL 2459791671033826816 ETH
612 BUY 662650673346206592 ETH
613 SELL 8320372126593156096 ETH
614 SELL 1999040221776795136 ETH
615 SELL 11492714293125572608 ETH
616 SELL 284240289681974912 ETH
617 BUY 28902231405425254400 ETH
618 SELL 20729107425019494400 ETH
619 SELL 3512518084512976384 ETH
620 SELL 2348351809488349184 ETH
621 SELL 7154113414279436288 ETH
622 BUY 9317646260628862976 ETH
623 BUY 13358736519621060608 ETH
624 SELL 9675497152608841728 ETH
625 BUY 7106661357363009536 ETH
626 SELL 8361974372366375936 ETH
627 SELL 13714455539125311488 ETH
628 BUY 19268027492541251584 ETH
629 SELL 12437913599322654720 ETH
630 BUY 8458426301104509952 ETH
631 BUY 1306830735288030976 ETH
632 SELL 10059092559356258304 ETH
633 BUY 12892060153779539968 ETH
634 SELL 1084869816738319104 ETH
635 SELL 7840763000556307456 ETH
636 SELL 7317602597321637888 ETH
637 BUY 109595695416373936 ETH
638 SELL 5958691566662764544 ETH
639 SELL 3652252558626287104 ETH
640 SELL 1761097452809508352 ETH
641 BUY 12279327579874234368 ETH
642 BUY 15730761029912854528 ETH
643 SELL 10568176207770648576 ETH
644 SELL 9539370921272848384 ETH
645 BUY 14674351209913311232 ETH
646 SELL 17067768167407165440 ETH
647 SELL 6687187121901388800 ETH
648 SELL 9406438910732959744 ETH
649 BUY 562922705989194560 ETH
650 SELL 11521346046995404800 ETH
651 SELL 14477132230930010112 ETH
652 BUY 22583423388197163008 ETH
653 SELL 859145313002045440 ETH
654 BUY 10024245092671662080 ETH
655 BUY 8386743990912009216 ETH
656 BUY 5016700964371011584 ETH
657 SELL 488000093706887104 ETH
658 BUY 3530595945450159104 ETH
659 BUY 4219737600574490112 ETH
660 SELL 8796841618862345216 ETH
661 SELL 1853547905106779648 ETH
662 BUY 10328989593911500800 ETH
663 BUY 11926707470930978816 ETH
664 BUY 13321458102674569216 ETH
665 SELL 4093520464391986176 ETH
666 BUY 13587310757737441280 ETH
667 SELL 822988464726222464 ETH
668 SELL 6251584798039402496 ETH
669 SELL 14219048580988327936 ETH
670 SELL 7753084593716267008 ETH
671 SELL 8161790617241650176 ETH
672 BUY 2648610527552136704 ETH
673 SELL 220677776783077216 ETH
674 BUY 6723084835376766976 ETH
675 BUY 17254026736945889280 ETH
676 SELL 19294366151404118016 ETH
677 BUY 16117123353801617408 ETH
678 SELL 13565580169557960704 ETH
679 BUY 2043194769342562816 ETH
680 SELL 8440457375520736256 ETH
681 BUY 13362030066732814336 ETH
682 SELL 1774587852719832832 ETH
683 SELL 7207162051466184704 ETH
684 SELL 1460379550694369792 ETH
685 SELL 7184201282580033536 ETH
686 BUY 4304848126145089024 ETH
687 BUY 19262719162576560128 ETH
688 BUY 1615000862394936064 ETH
689 SELL 224787856277089312 ETH
690 SELL 5447954268031480832 ETH
691 BUY 10993501040718911488 ETH
692 BUY 4540487511559604224 ETH
693 SELL 13523128135379238912 ETH
694 SELL 12074202286265290752 ETH
695 BUY 6029499619702846464 ETH
696 BUY 2964594474376553984 ETH
697 SELL 267542380626309760 ETH
698 BUY 5942055172783511552 ETH
699 SELL 2055574974961928192 ETH
700 SELL 3040181587899269120 ETH
701 BUY 21413979422670082048 ETH
702 SELL 10553308329742321664 ETH
703 BUY 10832196595848699904 ETH
704 SELL 18105578756573550592 ETH
705 SELL 2380393977099402240 ETH
706 SELL 10996336661842860032 ETH
707 BUY 11007993994415755264 ETH
708 BUY 5746576347248947200 ETH
709 SELL 6599440719408675840 ETH
710 BUY 12275545352981225472 ETH
711 BUY 4038635573124566016 ETH
712 SELL 6235994892813550592 ETH
713 BUY 1537233836108953344 ETH
714 BUY 7875270627299869696 ETH
715 BUY 11960024103331989504 ETH
716 SELL 798810919697871232 ETH
717 BUY 2700776418220129792 ETH
718 BUY 11684017496760588288 ETH
719 SELL 1114254015093365504 ETH
720 BUY 4468003426560471552 ETH
721 BUY 3926683266269719552 ETH
722 SELL 1237865992304477952 ETH
723 SELL 4617171725427852288 ETH
724 BUY 10276242752660209664 ETH
725 BUY 9511480575790301184 ETH
726 BUY 6247540324529837056 ETH
727 BUY 9818882830115627008 ETH
728 SELL 7089113206708930560 ETH
729 SELL 4501528431539441152 ETH
730 SELL 12107436399046037504 ETH
731 BUY 4427185837683964416 ETH
732 SELL 680362540524356480 ETH
733 SELL 11786810402728179712 ETH
734 BUY 7169678687827172352 ETH
735 SELL 129437356613607328 ETH
736 SELL 3464569544331197952 ETH
737 SELL 7053137916663672832 ETH
738 SELL 2016918088353804800 ETH
739 BUY 5516466059528966144 ETH
740 SELL 4655454646886255616 ETH
741 BUY 4629420361623715840 ETH
742 BUY 8921335705644878848 ETH
743 SELL 11884065384210771968 ETH
744 SELL 11707287575361761280 ETH
745 BUY 11332327143658176512 ETH
746 SELL 529219203878483328 ETH
747 BUY 4712139328335979520 ETH
748 BUY 5567889490013613056 ETH
749 SELL 2348791814257310720 ETH
750 BUY 3381750965396577280 ETH
751 SELL 5981306757560332288 ETH
752 BUY 7922308245441399808 ETH
753 BUY 3347028077724417024 ETH
754 BUY 1927569309768841728 ETH
755 SELL 5850167396833739776 ETH
756 SELL 2625441400891304448 ETH
757 SELL 2441999357314443776 ETH
758 SELL 3151883221449224704 ETH
759 BUY 5317305581121444864 ETH
760 BUY 2218371140204680960 ETH
761 SELL 68299135788493000 ETH
762 BUY 1872743958116870912 ETH
763 BUY 2008302969719124992 ETH
764 BUY 3497518158173534208 ETH
765 SELL 6869851361764404224 ETH
766 SELL 6215888799244794880 ETH
767 BUY 8980187164115477504 ETH
768 SELL 9478310538959931392 ETH
769 SELL 9773596486257475584 ETH
770 BUY 9953723512379838464 ETH
771 SELL 1252486897911694592 ETH
772 BUY 4923144872046350336 ETH
773 BUY 4242378914795608576 ETH
774 SELL 7342229051749427200 ETH
775 SELL 3707931885613334016 ETH
776 BUY 3200222813836262400 ETH
777 SELL 10323196745601308672 ETH
778 BUY 8794238553183277056 ETH
