R_a R_b
440056756572540764160 1000000000000000000000000

time order amount currency
70 BUY 1806832501422434304 ETH
71 SELL 2447087337319089664 ETH
72 SELL 373977398551744512 ETH
73 SELL 3943083320938797056 ETH
74 SELL 322324874211915328 ETH
75 BUY 863861183709673216 ETH
76 BUY 54213195476620512 ETH
77 SELL 790670141678788224 ETH
78 SELL 2907995625411103744 ETH
79 BUY 148719081498427392 ETH
80 SELL 333879720301979456 ETH
81 SELL 2433733926217769472 ETH
82 SELL 739863318331060736 ETH
83 SELL 4045904406318186496 ETH
84 SELL 154018439474100448 ETH
85 BUY 279760092830485984 ETH
86 SELL 1177405295141397760 ETH
87 BUY 4022652582737350656 ETH
88 BUY 658432331997232768 ETH
89 BUY 754909739748370560 ETH
90 BUY 96084767612182992 ETH
91 BUY 1126922771355509632 ETH
92 BUY 2918845731599617536 ETH
93 SELL 2013851456276427264 ETH
94 BUY 2715886716436614144 ETH
95 BUY 2570562861230712320 ETH
96 BUY 997681888096167296 ETH
97 SELL 468195248821643904 ETH
98 BUY 2055609902292189952 ETH
99 SELL 3719842637859585536 ETH
100 SELL 2572867442763083776 ETH
101 SELL 1219142349639298560 ETH
102 SELL 2240859662787727360 ETH
103 SELL 269566183361746432 ETH
104 SELL 1012505230233102848 ETH
105 SELL 445338520477321280 ETH
106 SELL 2957907552628171264 ETH
107 SELL 2681507739987466752 ETH
108 BUY 2997434896820834816 ETH
109 BUY 2228031305514832640 ETH
110 BUY 3507535610714626048 ETH
111 SELL 2429149836158444544 ETH
112 SELL 3619894716016517632 ETH
113 BUY 567911849906067776 ETH
114 BUY 2876503297119598080 ETH
115 SELL 1859591192104176128 ETH
116 BUY 481127441612670720 ETH
117 BUY 805176900662274816 ETH
118 BUY 4390010854546005504 ETH
119 BUY 3634966520689886208 ETH
120 SELL 596142273048883456 ETH
121 SELL 1552469873780069120 ETH
122 SELL 4912629916993296384 ETH
123 BUY 4765949139572740096 ETH
124 BUY 2538210737985878016 ETH
125 SELL 3805622630292589056 ETH
126 SELL 557900622956822208 ETH
127 BUY 11578579251931842 ETH
128 SELL 2730051183627210752 ETH
129 SELL 555656401541455104 ETH
130 SELL 3988093612000682496 ETH
131 BUY 819134610223216000 ETH
132 BUY 4615974802374751232 ETH
133 SELL 3485060644398231552 ETH
134 BUY 14724431492595614 ETH
135 BUY 577696774434230016 ETH
136 BUY 3463796920226968576 ETH
137 SELL 247545734180391712 ETH
138 BUY 530061934254149504 ETH
139 SELL 1849161530566050304 ETH
140 SELL 2797166997024192000 ETH
141 BUY 2709955168408100864 ETH
142 SELL 2286038412978939392 ETH
143 SELL 1694204200427805184 ETH
144 BUY 1121312580228277504 ETH
145 SELL 1063573897426238080 ETH
146 BUY 409811016790172288 ETH
147 SELL 2443051461975301120 ETH
148 BUY 235726999777909888 ETH
149 SELL 972430968855519488 ETH
150 SELL 436997725068977152 ETH
151 BUY 839239119162357376 ETH
152 SELL 723165567677256192 ETH
153 BUY 5156002968297116672 ETH
154 BUY 1291666927858898432 ETH
155 BUY 1138794048212673664 ETH
156 BUY 1478316678193095936 ETH
157 BUY 3324521766618431488 ETH
158 SELL 377958782996699968 ETH
159 SELL 1823788621663709440 ETH
160 SELL 2595598257785638912 ETH
161 SELL 164155490082407584 ETH
162 SELL 396717622548862912 ETH
163 SELL 2137486314700254208 ETH
164 BUY 2082639672752861696 ETH
165 SELL 2514431171404339712 ETH
166 SELL 1812741799814204928 ETH
167 BUY 990405126636346752 ETH
168 SELL 289779933520208064 ETH
169 BUY 677959643080157568 ETH
170 SELL 3958945230940969472 ETH
171 BUY 3011551630760834560 ETH
172 SELL 915212385628933632 ETH
173 BUY 652783360136197632 ETH
174 BUY 879158186568815872 ETH
175 BUY 460390986601339584 ETH
176 SELL 806661939745765760 ETH
177 BUY 901540956627911808 ETH
178 BUY 883310699140622592 ETH
179 BUY 2085807192442928128 ETH
180 SELL 1152845940418672000 ETH
181 BUY 3811318624676630528 ETH
182 SELL 1046432457562730240 ETH
183 SELL 3346974130379635200 ETH
184 BUY 3639545023470929920 ETH
185 BUY 1218776622711004672 ETH
186 BUY 570489817536895296 ETH
187 SELL 5147369178804922368 ETH
188 SELL 140992103286180288 ETH
189 BUY 5209926389003896832 ETH
190 SELL 3316040990855185408 ETH
191 BUY 5016299956429520896 ETH
192 SELL 3354666836094168064 ETH
193 SELL 1738056929983429120 ETH
194 BUY 1705456167128545536 ETH
195 SELL 676183559759579136 ETH
196 BUY 2754429853874114560 ETH
197 BUY 2585230747188916224 ETH
198 SELL 1518598353160029952 ETH
199 BUY 2020550902742570496 ETH
200 SELL 2202850254366467072 ETH
201 BUY 1946070903985173504 ETH
202 BUY 4304320532633255424 ETH
203 SELL 1044496035778422528 ETH
204 SELL 3355428972152765440 ETH
205 BUY 481192898023721216 ETH
206 SELL 823981394586667136 ETH
207 BUY 4432860407464317952 ETH
208 BUY 4888028543830216704 ETH
209 SELL 3765862526728881152 ETH
210 SELL 1265988843118293504 ETH
211 BUY 956057500160909568 ETH
212 BUY 277761368560845760 ETH
213 SELL 203716656289884672 ETH
214 SELL 3920326318361105920 ETH
215 SELL 1753054931442648064 ETH
216 BUY 1592023763709107712 ETH
217 BUY 2706832840992717824 ETH
218 BUY 3865987765101237760 ETH
219 SELL 1348565190474005248 ETH
220 SELL 328751999674352640 ETH
221 BUY 785177768812900480 ETH
222 BUY 1168807935393601792 ETH
223 SELL 1319203363238216192 ETH
224 SELL 2626061330418849792 ETH
225 BUY 295136774432023680 ETH
226 SELL 3103496566002547712 ETH
227 SELL 6314323401864840192 ETH
228 SELL 827540367849337600 ETH
229 BUY 4782650232365597696 ETH
230 SELL 2124020146592727040 ETH
231 SELL 322094149603401536 ETH
232 BUY 3998162548481673216 ETH
233 BUY 3429674328589214720 ETH
234 SELL 2844274314053336576 ETH
235 SELL 2291314237265737472 ETH
236 BUY 3871997832357294592 ETH
237 SELL 2094046758572233216 ETH
238 BUY 108533767913058912 ETH
239 SELL 618855638056288640 ETH
240 BUY 4239430084778291712 ETH
241 SELL 582124486987197568 ETH
242 SELL 1299685383868165888 ETH
243 SELL 1493326514184900608 ETH
244 SELL 2587162254307998208 ETH
245 BUY 521497335873220864 ETH
246 BUY 933641675167621120 ETH
247 SELL 11471999503783082 ETH
248 SELL 655832413442340096 ETH
249 BUY 5722422759462119424 ETH
250 SELL 1327870356601067776 ETH
251 SELL 2738095509470099456 ETH
252 SELL 933816493387382656 ETH
253 BUY 58806643215916664 ETH
254 BUY 6033012942746835968 ETH
255 BUY 396610476192392960 ETH
256 BUY 2308690793139248640 ETH
257 BUY 1641619839687109632 ETH
258 BUY 496105220498520768 ETH
259 SELL 3860692478580574720 ETH
260 SELL 563875751860393856 ETH
261 SELL 4479693953515266048 ETH
262 BUY 1562793808551475712 ETH
263 SELL 3241224611660186624 ETH
264 BUY 397438569196936000 ETH
265 SELL 1894718677125638400 ETH
266 BUY 1212927260724143360 ETH
267 SELL 1455454093861192192 ETH
268 BUY 704925328028650752 ETH
269 SELL 1447051507110415872 ETH
270 SELL 186355542724356832 ETH
271 BUY 4680493033425022976 ETH
272 BUY 870170534380179072 ETH
273 BUY 1459760465550630144 ETH
274 BUY 2693286203831746560 ETH
275 BUY 1183345594185709568 ETH
276 SELL 2945453770817607680 ETH
277 SELL 330891917715803200 ETH
278 BUY 2918333979047758848 ETH
279 SELL 5548031110865793024 ETH
280 SELL 1608667135665200384 ETH
281 BUY 3637583841971320320 ETH
282 BUY 890410505650550016 ETH
283 SELL 216792388757653504 ETH
284 SELL 748289670586075264 ETH
285 SELL 1757604234540167424 ETH
286 BUY 1228966758034630400 ETH
287 SELL 403431852089340736 ETH
288 SELL 1725380882111949056 ETH
289 SELL 3023433670744282112 ETH
290 BUY 910784572656837120 ETH
291 SELL 901720444094564736 ETH
292 SELL 828150602257380736 ETH
293 SELL 2176880658823904512 ETH
294 SELL 626844736508360320 ETH
295 BUY 2591462705027424768 ETH
296 BUY 3599392575374224384 ETH
297 SELL 2338914752618165760 ETH
298 SELL 88120570681894608 ETH
299 BUY 5470222859841441792 ETH
300 SELL 2034293833658466560 ETH
301 SELL 2616272170012848640 ETH
302 SELL 1005061728770328960 ETH
303 SELL 1661871280393256704 ETH
304 BUY 1035132033583522560 ETH
305 SELL 1879745505826917888 ETH
306 SELL 343921607002641856 ETH
307 SELL 890790426431976832 ETH
308 BUY 1728886584068504832 ETH
309 SELL 3647487245509921792 ETH
310 SELL 1260177568708570624 ETH
311 BUY 2363161603833305088 ETH
312 SELL 943999802905182208 ETH
313 BUY 3730873742865242112 ETH
314 BUY 2528016169674685952 ETH
315 SELL 684586552572795904 ETH
316 BUY 1141034347273773568 ETH
317 BUY 2078497717687014400 ETH
318 BUY 1753832122108747264 ETH
319 BUY 2447446966208474112 ETH
320 BUY 1030001249092720128 ETH
321 SELL 1494860019662667008 ETH
322 BUY 851349726745468160 ETH
323 SELL 1809522317206870016 ETH
324 SELL 4011111449702184448 ETH
325 BUY 459618333532773696 ETH
326 BUY 2071233734829093120 ETH
327 SELL 5969367410124789760 ETH
328 SELL 1978938682295620352 ETH
329 SELL 1689115808579288064 ETH
330 SELL 789831749329948672 ETH
331 SELL 3465880482108047872 ETH
332 SELL 1002630823050992640 ETH
333 SELL 283445362451118400 ETH
334 BUY 251825955300319040 ETH
335 SELL 357394597663528640 ETH
336 BUY 3231599833321183744 ETH
337 BUY 2417859863021078528 ETH
338 SELL 483539574860913024 ETH
339 BUY 1243074889530987520 ETH
340 BUY 2544768552231687168 ETH
341 SELL 1283880869316988160 ETH
342 SELL 1946037340341319936 ETH
343 SELL 316484735681399360 ETH
344 SELL 3957355308386240512 ETH
345 SELL 1029526851899049728 ETH
346 SELL 932550003730511872 ETH
347 SELL 1526982944165979392 ETH
348 SELL 4979764615031854080 ETH
349 BUY 1390054693460513024 ETH
350 BUY 2781418810000389120 ETH
351 SELL 810333524248392192 ETH
352 BUY 1023655846702013184 ETH
353 BUY 3121604758306148352 ETH
354 BUY 67364019147760248 ETH
355 BUY 4742004998853928960 ETH
356 BUY 2343134829695486464 ETH
357 SELL 92290651994176192 ETH
358 BUY 1090359542356225152 ETH
359 BUY 1182593288696068608 ETH
360 SELL 173442907423293504 ETH
361 BUY 1760955889387275776 ETH
362 SELL 3406247334069007360 ETH
363 SELL 3543536548153326592 ETH
364 SELL 3744454007756246528 ETH
365 BUY 4318417318419790336 ETH
366 SELL 2284941731356468736 ETH
367 BUY 1879837644551741952 ETH
368 BUY 1168539071165469184 ETH
369 SELL 1700538626623085824 ETH
370 SELL 2004057552759093248 ETH
371 BUY 3826730916856490496 ETH
372 SELL 1562290946507005184 ETH
373 SELL 44173108326958752 ETH
374 SELL 1002785793167106432 ETH
375 SELL 2071585875693415424 ETH
376 SELL 3910711822112034304 ETH
377 SELL 4657308131076206592 ETH
378 BUY 1547097037026844672 ETH
379 SELL 804235555234811264 ETH
380 BUY 1451163106655769856 ETH
381 BUY 343537015782658304 ETH
382 BUY 4212335564350098432 ETH
383 BUY 1259660582872243200 ETH
384 BUY 2315398052392367616 ETH
385 SELL 2890842334385808896 ETH
386 BUY 1050635067345524480 ETH
387 BUY 2477702794155959296 ETH
388 BUY 2800365433755473408 ETH
389 BUY 1785807995221318912 ETH
390 SELL 2809546216120224768 ETH
391 SELL 3030354875363628 ETH
392 BUY 5278369651501293568 ETH
393 SELL 1783555946411183872 ETH
394 SELL 3871427618955237888 ETH
395 SELL 4103100391509201408 ETH
396 BUY 524901906236152640 ETH
397 SELL 4206919443857430016 ETH
398 BUY 1618168122722749952 ETH
399 SELL 2361434718666941952 ETH
400 SELL 3206260045197154816 ETH
401 SELL 5637746300408253 ETH
402 SELL 1355312735086840832 ETH
403 BUY 3219069687380909056 ETH
404 SELL 14448354724493128 ETH
405 BUY 1611669708927138304 ETH
406 SELL 1027241237362432000 ETH
407 SELL 5888356106352262144 ETH
408 SELL 832656670341009408 ETH
409 SELL 3564524857895662592 ETH
410 BUY 2588973590654234112 ETH
411 BUY 1723789347710010112 ETH
412 BUY 3630048933836860416 ETH
413 BUY 4931587210291297280 ETH
414 SELL 3188929854434831872 ETH
415 BUY 976304056198557696 ETH
416 BUY 2793587281257544192 ETH
417 SELL 70107774821792648 ETH
418 BUY 900055807141768576 ETH
419 BUY 1448695868535708160 ETH
420 BUY 552006946066114752 ETH
421 BUY 4407576163808016896 ETH
422 BUY 399035208813188544 ETH
423 BUY 4164618417955239424 ETH
424 SELL 3148549559103116800 ETH
425 BUY 1322586695955351296 ETH
426 BUY 548744473418594240 ETH
427 SELL 3070037659088825344 ETH
428 BUY 2593908987460565504 ETH
429 BUY 2211847071105069056 ETH
430 BUY 1847111181693435392 ETH
431 BUY 2336321430620614656 ETH
432 BUY 1705920276682434304 ETH
433 SELL 3005952610502163456 ETH
434 SELL 5615763367052863488 ETH
435 BUY 2468955084463914496 ETH
436 BUY 1316002287537628416 ETH
437 BUY 104192360775016368 ETH
438 BUY 4377390551003202048 ETH
439 SELL 2551522548274362880 ETH
440 BUY 689875163373187712 ETH
441 SELL 1375816216831537920 ETH
442 BUY 1683327499252641280 ETH
443 BUY 2748799951972671488 ETH
444 BUY 358719091346756608 ETH
445 SELL 3342818075038849024 ETH
446 BUY 266667717623533920 ETH
447 SELL 488036619998410944 ETH
448 SELL 1841774330303166976 ETH
449 SELL 2776157178001483264 ETH
450 SELL 1015874382742310912 ETH
451 BUY 619362179932124928 ETH
452 BUY 105856417659254016 ETH
453 BUY 2570421121454387712 ETH
454 SELL 1175103907950983680 ETH
455 BUY 1376187686011803648 ETH
456 BUY 4160708944582893056 ETH
457 BUY 257497613088673920 ETH
458 SELL 1238528399924348416 ETH
459 BUY 4333613002499134976 ETH
460 SELL 740303487441110528 ETH
461 BUY 2831834955674310144 ETH
462 SELL 49325161420085808 ETH
463 BUY 1833690588918841600 ETH
464 BUY 1737305408044676352 ETH
465 SELL 2213890869724650752 ETH
466 SELL 373349249520003904 ETH
467 BUY 911108501095782272 ETH
468 SELL 533797618360722496 ETH
469 SELL 4748360840334612480 ETH
470 SELL 2859702470368006144 ETH
471 SELL 5294355045676752896 ETH
472 BUY 1365037566876537856 ETH
473 SELL 2687252837873473024 ETH
474 SELL 1910763939123512576 ETH
475 SELL 2634816805225682432 ETH
476 SELL 424298982195693952 ETH
477 BUY 3226574350079886336 ETH
478 SELL 1461329935137257472 ETH
479 BUY 330586684281513472 ETH
480 BUY 1405655345334764544 ETH
481 SELL 909613129743775104 ETH
482 SELL 3236738635739016192 ETH
483 BUY 2178913961128500992 ETH
484 SELL 2318289361574158848 ETH
485 SELL 1025200454319985920 ETH
486 BUY 2723238052464069120 ETH
487 SELL 2863258687603206656 ETH
488 SELL 1110144045386675712 ETH
489 SELL 3435764983078456832 ETH
490 SELL 1015665792025174656 ETH
491 SELL 7607632569818178560 ETH
492 BUY 1119939417695491072 ETH
493 SELL 3206584891619627520 ETH
494 BUY 1259233990755433216 ETH
495 SELL 3639056395887336960 ETH
496 BUY 1427505700598715136 ETH
497 SELL 2972309477431337984 ETH
498 SELL 398012801854804352 ETH
499 SELL 261513316443370048 ETH
500 BUY 830631208568377088 ETH
501 SELL 22718914482311448 ETH
502 BUY 1768164226448107008 ETH
503 BUY 149418827045565184 ETH
504 SELL 168416383924807168 ETH
505 SELL 1446420679060508928 ETH
506 SELL 4504955196732226048 ETH
507 BUY 3919140770204705792 ETH
508 BUY 5483370922560083968 ETH
509 BUY 2516723555613509632 ETH
510 SELL 756064998489819136 ETH
511 SELL 1450762668526124288 ETH
512 SELL 1195604938478709248 ETH
513 BUY 1879386515227793152 ETH
514 SELL 113621987214855840 ETH
515 SELL 2790490871003043840 ETH
516 BUY 1876178489262088192 ETH
517 BUY 2609173486455347200 ETH
518 SELL 2011293095720816384 ETH
519 SELL 672127152254631680 ETH
520 BUY 1293213722478753792 ETH
521 SELL 671232093232163200 ETH
522 SELL 3917303406240364544 ETH
523 SELL 3418269256783446528 ETH
524 BUY 1966874410076115968 ETH
525 SELL 18425689011905888 ETH
526 SELL 1591022890847796224 ETH
527 SELL 2616700163424638976 ETH
528 SELL 4261273205300597248 ETH
529 SELL 1945712956781903872 ETH
530 SELL 629542306727273600 ETH
531 SELL 1533425470063150336 ETH
532 SELL 1797533966631874560 ETH
533 BUY 890793155467747456 ETH
534 BUY 1878632597253044992 ETH
535 SELL 3994137003259595776 ETH
536 BUY 641352621249950464 ETH
537 SELL 1267033462736378624 ETH
538 BUY 1349692083105367040 ETH
539 SELL 4259255390673388544 ETH
540 BUY 500772416248310016 ETH
541 BUY 1953429923204964864 ETH
542 BUY 3183486138871842304 ETH
543 BUY 2906878616674134528 ETH
544 SELL 5248220680807833600 ETH
545 SELL 5560622267401527296 ETH
546 SELL 948947088786439936 ETH
547 SELL 331919014065988480 ETH
548 SELL 1782611614860343296 ETH
549 SELL 1376718448683732224 ETH
550 BUY 303506001989148928 ETH
551 SELL 3597965465188736000 ETH
552 SELL 1456329955050250752 ETH
553 SELL 3610300473037227520 ETH
554 BUY 3435524845957729792 ETH
555 BUY 2973650615011706368 ETH
556 BUY 2490526055799023104 ETH
557 BUY 528250684954855360 ETH
558 BUY 2137554716673776128 ETH
559 BUY 6496730847909361664 ETH
560 BUY 2786093740312537600 ETH
561 SELL 2399544804569757184 ETH
562 SELL 1643432579816419584 ETH
563 BUY 6260944501108099072 ETH
564 SELL 269622171060802880 ETH
565 BUY 1942364796958599936 ETH
566 SELL 861706470948377088 ETH
567 BUY 3928624143793683968 ETH
568 SELL 3230346536398712832 ETH
569 BUY 2639502744433002496 ETH
570 BUY 596785826662426240 ETH
571 BUY 3130840798730162176 ETH
572 SELL 8967348444123387904 ETH
573 SELL 784240506891592320 ETH
574 BUY 1939125749679760640 ETH
575 SELL 133238971392074752 ETH
576 SELL 5643879808919165952 ETH
577 SELL 2309998762308055040 ETH
578 SELL 1609407894830667264 ETH
579 SELL 3297838860402066432 ETH
580 SELL 6833789047301934080 ETH
581 SELL 1625910279112304128 ETH
582 SELL 6602884927218041856 ETH
583 BUY 1951852498266475776 ETH
584 BUY 914071511067618304 ETH
585 SELL 1722791607317276416 ETH
586 SELL 3748510727039388160 ETH
587 BUY 1215414925219079168 ETH
588 BUY 821911567124630016 ETH
589 BUY 544190614274157248 ETH
590 SELL 278493242563513376 ETH
591 SELL 1504131776210442752 ETH
592 BUY 3364124033313146368 ETH
593 SELL 4239623343245284352 ETH
594 BUY 2645671364336067072 ETH
595 SELL 825487892837713792 ETH
596 BUY 5859262085650016256 ETH
597 SELL 6622344766437777408 ETH
598 SELL 3092024803496429056 ETH
599 SELL 1735215479646967552 ETH
600 SELL 1567734565002752000 ETH
601 BUY 183559302513572224 ETH
602 SELL 5153504660695944192 ETH
603 BUY 6859285970458017792 ETH
604 BUY 705121465401362048 ETH
605 SELL 8384491071219372032 ETH
606 BUY 1838119988322318848 ETH
607 BUY 2420722635135802880 ETH
608 SELL 5806914441245680640 ETH
609 BUY 3279564785513003008 ETH
610 SELL 4878157781147820032 ETH
611 BUY 901025667927115136 ETH
612 SELL 2864898612037222912 ETH
613 SELL 1808564922346931712 ETH
614 BUY 1414947358695485440 ETH
615 SELL 7144017836776584192 ETH
616 BUY 3179913208521611776 ETH
617 BUY 8429381016572165120 ETH
618 SELL 6134144481077896192 ETH
619 SELL 3412906188196188672 ETH
620 SELL 3775751545866569216 ETH
621 SELL 4473655476658678 ETH
622 BUY 4418998674235808768 ETH
623 BUY 7848108065733412864 ETH
624 SELL 5600655704595964928 ETH
625 BUY 248600228027271456 ETH
626 SELL 1646103918845142272 ETH
627 SELL 1256813005992967168 ETH
628 BUY 2388828774136527360 ETH
629 SELL 4192338208355067904 ETH
630 SELL 383691149506830720 ETH
631 BUY 2385188276561166336 ETH
632 SELL 2844628636504466944 ETH
633 BUY 6216157418137413632 ETH
634 SELL 1285649081278279424 ETH
635 SELL 661421486370272 ETH
636 SELL 6892120895756192768 ETH
637 BUY 299003071028892032 ETH
638 SELL 3169406378894905344 ETH
639 SELL 1985440480557144832 ETH
640 BUY 1900945297629846272 ETH
641 BUY 6088498920813890560 ETH
642 BUY 3575242113571789312 ETH
643 SELL 3841570500918009856 ETH
644 SELL 3810407887671658496 ETH
645 BUY 6150822777258895360 ETH
646 SELL 6288855509705285632 ETH
647 SELL 4215078931273751552 ETH
648 SELL 4411234767183600640 ETH
649 SELL 755659325623014400 ETH
650 SELL 6482367491481909248 ETH
651 SELL 5815737934264347648 ETH
652 BUY 11630868888433268736 ETH
653 BUY 1294502769230120960 ETH
654 BUY 2826824305329069056 ETH
655 BUY 2236348875217231616 ETH
656 BUY 1187618213536552448 ETH
657 BUY 2163231635892543744 ETH
658 BUY 3009344305001377280 ETH
659 SELL 1078589410452536832 ETH
660 SELL 2543556919516049920 ETH
661 SELL 1443687400535964160 ETH
662 BUY 6009015149870606336 ETH
663 BUY 5307020089596335104 ETH
664 BUY 5014373271791896576 ETH
665 BUY 159910530656475200 ETH
666 BUY 9621059113494083584 ETH
667 SELL 3823954595572786176 ETH
668 SELL 2449643033032430080 ETH
669 SELL 6395929731082446848 ETH
670 SELL 2430849670534144000 ETH
671 SELL 3186039436348210176 ETH
672 BUY 846906511985366656 ETH
673 SELL 1908285326312466176 ETH
674 BUY 2810418227601758208 ETH
675 BUY 5099708967391734784 ETH
676 SELL 5571707579441636352 ETH
677 BUY 5467348640169575424 ETH
678 SELL 2658137795287870976 ETH
679 SELL 1125273817310358016 ETH
680 SELL 1041482389503585152 ETH
681 BUY 285627399470740768 ETH
682 BUY 2803697958323937280 ETH
683 SELL 3656971535786169856 ETH
684 SELL 899540524807207424 ETH
685 SELL 3199739906635727360 ETH
686 BUY 2380288933460292608 ETH
687 BUY 7653683532269042688 ETH
688 BUY 1400555174323812864 ETH
689 BUY 545852911659039808 ETH
690 SELL 2473376073686608896 ETH
691 BUY 6252538470285003776 ETH
692 SELL 1463106176124938496 ETH
693 SELL 4483296657869800448 ETH
694 SELL 6251000572179236864 ETH
695 BUY 1521874575283504896 ETH
696 BUY 1014616251871984768 ETH
697 BUY 4810333845123978240 ETH
698 BUY 4492613664375198720 ETH
699 SELL 3516219984162603520 ETH
700 SELL 1657615604925922560 ETH
701 BUY 7596596099300541440 ETH
702 SELL 5504164168671991808 ETH
703 BUY 2374571879073187328 ETH
704 SELL 5091243082745564160 ETH
705 SELL 1162808491141049600 ETH
706 SELL 4129464518703571456 ETH
707 BUY 4521129939832690176 ETH
708 BUY 2678050428258870784 ETH
709 SELL 1881243135161071104 ETH
710 BUY 5341098078387972096 ETH
711 BUY 2575275365975357952 ETH
712 SELL 1286714671256618240 ETH
713 SELL 2027613994979333376 ETH
714 BUY 3608328013319123968 ETH
715 BUY 8352539090865207296 ETH
716 BUY 1253366044604717824 ETH
717 SELL 1828835958204422144 ETH
718 BUY 5839539295722147840 ETH
719 BUY 135207502844991728 ETH
720 BUY 1793995864696853504 ETH
721 BUY 105104851381838672 ETH
722 BUY 2359889476288230912 ETH
723 SELL 1183880279463323904 ETH
724 BUY 4280036517289545216 ETH
725 BUY 3146221907599624704 ETH
726 BUY 3815613122382956032 ETH
727 BUY 2491627931464563712 ETH
728 SELL 888314731532773248 ETH
729 SELL 2649567206939309568 ETH
730 SELL 5260328745833248768 ETH
731 BUY 1085880071006954496 ETH
732 SELL 2092963947364751104 ETH
733 SELL 2745455375767733248 ETH
734 BUY 2148764723538874880 ETH
735 SELL 1008414387315156096 ETH
736 SELL 827817945118795264 ETH
737 SELL 3312775167862355456 ETH
738 SELL 769631453956435456 ETH
739 BUY 2623988219688612864 ETH
740 SELL 808170356676669184 ETH
741 SELL 2170500221050474496 ETH
742 BUY 5634801214018580480 ETH
743 SELL 5302461583289755648 ETH
744 SELL 3844635722581870080 ETH
745 BUY 6669562149145576448 ETH
746 SELL 1144096155271199616 ETH
747 BUY 1410648851703172096 ETH
748 BUY 1693698959174980608 ETH
749 BUY 279168179830662656 ETH
750 BUY 246202392390273408 ETH
751 SELL 296182990829265664 ETH
752 BUY 1178961114915864576 ETH
753 BUY 1660560625120638208 ETH
754 SELL 1202185161454394880 ETH
755 SELL 3358437995404073984 ETH
756 BUY 2229072794253284096 ETH
757 SELL 712974401811266048 ETH
758 SELL 2106005013039521024 ETH
759 BUY 650125753858446848 ETH
760 BUY 5438192801812533248 ETH
761 SELL 1825386483800798464 ETH
762 BUY 377410569122730496 ETH
763 SELL 629076333793136640 ETH
764 BUY 4205042665352493568 ETH
765 SELL 3282074057855652352 ETH
766 SELL 5641326313623040000 ETH
767 BUY 5886304835481496576 ETH
768 SELL 3780586453039859200 ETH
769 SELL 2321411265486517760 ETH
770 BUY 383484476423632256 ETH
771 SELL 418366533030052800 ETH
772 BUY 1226945073169872640 ETH
773 BUY 3764813040751846400 ETH
774 SELL 3253386293349990400 ETH
775 SELL 1816916150072870656 ETH
776 BUY 1027764356083707776 ETH
777 SELL 3838566387903483904 ETH
778 BUY 4205346218833142272 ETH
779 SELL 1568909169140965888 ETH
780 BUY 4230410905115945984 ETH
781 BUY 1838287484383158784 ETH
782 SELL 467575670700739456 ETH
783 BUY 586054810660584704 ETH
784 SELL 3075601108767500800 ETH
785 SELL 4981008884867947520 ETH
