R_a R_b
176769659405495599104 2000000000000000000000000

time order amount currency
99 SELL 208072323726071328 BTC
100 SELL 274106678188189792 BTC
101 SELL 1057112051748020992 BTC
102 SELL 899223831990809728 BTC
103 SELL 139069918636664624 BTC
104 BUY 2534733659536130048 BTC
105 BUY 754029401824254848 BTC
106 BUY 57093129727547872 BTC
107 SELL 2205756084666177280 BTC
108 SELL 3039942230534876672 BTC
109 BUY 2454383514761758720 BTC
110 BUY 677808035413192960 BTC
111 BUY 1080486236851186304 BTC
112 BUY 240698283446732832 BTC
113 SELL 289639477647995136 BTC
114 SELL 784661775491201792 BTC
115 BUY 2258036448720162048 BTC
116 BUY 165922961867551072 BTC
117 SELL 268658331843226976 BTC
118 BUY 1441321678784419072 BTC
119 BUY 1179608543871722752 BTC
120 SELL 1523023520826995968 BTC
121 BUY 1573018931530555136 BTC
122 SELL 4087832008109387264 BTC
123 BUY 1387184418590550272 BTC
124 SELL 956944920501854336 BTC
125 BUY 500653412783208320 BTC
126 SELL 1978543887720263680 BTC
127 SELL 3013578061232550400 BTC
128 SELL 47510425977350224 BTC
129 SELL 1777255727170683136 BTC
130 BUY 104978915773159536 BTC
131 SELL 1578012690605646592 BTC
132 SELL 1103345089317428992 BTC
133 BUY 2138421144538625536 BTC
134 BUY 1517488530180571648 BTC
135 SELL 633166833086875136 BTC
136 BUY 114686841024280288 BTC
137 SELL 255526996289631840 BTC
138 SELL 138388260976455520 BTC
139 BUY 1252171253428173312 BTC
140 SELL 1625821064968363264 BTC
141 BUY 463974902229267648 BTC
142 BUY 1828175133298600448 BTC
143 BUY 230168262394755616 BTC
144 SELL 311558254002960640 BTC
145 BUY 297681784934241024 BTC
146 SELL 1941191572224283904 BTC
147 BUY 1672166008983651840 BTC
148 SELL 849825220710386048 BTC
149 SELL 453323585661451008 BTC
150 SELL 2159853760545502208 BTC
151 BUY 517065759535427136 BTC
152 SELL 293554731517275520 BTC
153 SELL 1554210407618114560 BTC
154 BUY 522450980492550336 BTC
155 BUY 868481269109508992 BTC
156 BUY 404355904748598528 BTC
157 BUY 610785969696166784 BTC
158 BUY 20416313873852232 BTC
159 BUY 805498699024070656 BTC
160 SELL 18426866510282024 BTC
161 SELL 695690396333645824 BTC
162 BUY 976863620128938240 BTC
163 BUY 1045174229023956480 BTC
164 BUY 428433970993893376 BTC
165 BUY 326850253495194944 BTC
166 SELL 326191846191676416 BTC
167 BUY 1835754875562173440 BTC
168 SELL 634141959847028096 BTC
169 SELL 1692849116990657792 BTC
170 BUY 157199697713593888 BTC
171 BUY 1036048799558670848 BTC
172 SELL 225298468999966432 BTC
173 BUY 621303752325104640 BTC
174 BUY 2045450560669991168 BTC
175 SELL 232584366186159744 BTC
176 SELL 478838892699400256 BTC
177 BUY 709578338018644736 BTC
178 BUY 270921321830599040 BTC
179 BUY 1517253852957082880 BTC
180 SELL 1989435091329170176 BTC
181 SELL 786787208279690752 BTC
182 SELL 752544422071167616 BTC
183 BUY 1782393138649325568 BTC
184 BUY 269750798682423456 BTC
185 SELL 2016911856733600000 BTC
186 BUY 149787199456540064 BTC
187 SELL 407998550320087360 BTC
188 BUY 569080239724428352 BTC
189 SELL 179632911582018560 BTC
190 BUY 1056809042685955584 BTC
191 BUY 1457955582264389632 BTC
192 BUY 1045935825421793152 BTC
193 SELL 1497220264456416256 BTC
194 SELL 465619570404754752 BTC
195 BUY 166706541083641472 BTC
196 SELL 457038099313052736 BTC
197 SELL 1277751957003204096 BTC
198 BUY 224159260542705856 BTC
199 BUY 1366800121906038528 BTC
200 SELL 142710921351209664 BTC
201 BUY 65868071410193352 BTC
202 SELL 467709056412701312 BTC
203 BUY 1826171271379649792 BTC
204 SELL 2849050916697194496 BTC
205 BUY 1185706136551772160 BTC
206 BUY 50701001040835080 BTC
207 SELL 946723611759750784 BTC
208 BUY 494585660985478656 BTC
209 BUY 172794891938735872 BTC
210 BUY 2032532756610692096 BTC
211 BUY 101199011390946224 BTC
212 SELL 66788453023946200 BTC
213 SELL 1326499471997408256 BTC
214 SELL 301254456042300928 BTC
215 BUY 1903502538642953728 BTC
216 BUY 1624614227118314496 BTC
217 BUY 3607944615348429824 BTC
218 BUY 199709931690961184 BTC
219 BUY 377700420816722752 BTC
220 BUY 409077518129038272 BTC
221 BUY 1423083545230667776 BTC
222 SELL 229679747940508608 BTC
223 SELL 743488565431988480 BTC
224 BUY 356086629166270528 BTC
225 BUY 43666281560234664 BTC
226 SELL 1024335341763531904 BTC
227 SELL 1224256937239403008 BTC
228 BUY 1243339364140666624 BTC
229 SELL 941563438760823552 BTC
230 SELL 1090476181987355648 BTC
231 BUY 464934165939979520 BTC
232 SELL 336269252951012736 BTC
233 BUY 1173018616445716480 BTC
234 BUY 241780471060451424 BTC
235 SELL 1546741218576130560 BTC
236 BUY 303137535434899520 BTC
237 SELL 1389313819616319232 BTC
238 BUY 448558167282982336 BTC
239 SELL 2142366276471307264 BTC
240 SELL 1703459359248967168 BTC
241 BUY 371218076847412672 BTC
242 SELL 601136164380903936 BTC
243 BUY 31402305571788248 BTC
244 SELL 537663117198320576 BTC
245 SELL 2507280916203370496 BTC
246 BUY 711547615661032704 BTC
247 SELL 831854995046910464 BTC
248 BUY 296915260304984960 BTC
249 BUY 2650918121401360896 BTC
250 BUY 346061914981902400 BTC
251 SELL 729014598236886912 BTC
252 SELL 1089702606883804544 BTC
253 SELL 1537036564789730048 BTC
254 SELL 655750051447910272 BTC
255 BUY 398914368143579136 BTC
256 BUY 68521610370027016 BTC
257 BUY 1207925887843259648 BTC
258 SELL 813463850144529536 BTC
259 SELL 647384126798669952 BTC
260 BUY 1369527314705578752 BTC
261 SELL 652975119316948864 BTC
262 SELL 728703476530654336 BTC
263 BUY 2166904451596678912 BTC
264 SELL 2210161860340406272 BTC
265 SELL 1748016519249574656 BTC
266 BUY 1694932941045266176 BTC
267 BUY 1639502457696721664 BTC
268 SELL 1333990409661510144 BTC
269 SELL 27536449956897968 BTC
270 SELL 2104185844133894656 BTC
271 SELL 940886437827686016 BTC
272 BUY 1272453202436395264 BTC
273 SELL 1571227890489467392 BTC
274 BUY 579943558427004288 BTC
275 SELL 1956042926965096704 BTC
276 BUY 1962900389141196800 BTC
277 SELL 852595936464467712 BTC
278 SELL 1204253308582906368 BTC
279 SELL 696099107817872256 BTC
280 SELL 1916968784390775296 BTC
281 BUY 3171723069966816256 BTC
282 BUY 651433732467921792 BTC
283 SELL 591016119382572928 BTC
284 BUY 1060414981262340480 BTC
285 BUY 2954355372573900288 BTC
286 SELL 371244743355816832 BTC
287 BUY 1625588167382716160 BTC
288 BUY 371279165084132480 BTC
289 SELL 387013881931949312 BTC
290 SELL 2232156418066807552 BTC
291 BUY 2313423031304353280 BTC
292 SELL 1111373945276625408 BTC
293 SELL 651551330268517888 BTC
294 BUY 61687954153939016 BTC
295 BUY 2590356667567846400 BTC
296 BUY 1210111260411650816 BTC
297 BUY 2585050029123380224 BTC
298 SELL 367684891724593408 BTC
299 SELL 1110206114079574016 BTC
300 SELL 942626267931359488 BTC
301 SELL 1883443947421085440 BTC
302 SELL 1593039446766738432 BTC
303 BUY 959329277943226112 BTC
304 SELL 1814662762037954816 BTC
305 SELL 1070539219121400320 BTC
306 SELL 796455231807215104 BTC
307 BUY 56520798111478144 BTC
308 BUY 980286112683273856 BTC
309 SELL 30930100057048548 BTC
310 SELL 195717438964919680 BTC
311 SELL 971699883364863104 BTC
312 SELL 2027222973283784192 BTC
313 BUY 17424292401699404 BTC
314 BUY 867365148567813504 BTC
315 BUY 2277572477197196544 BTC
316 BUY 931902266498525440 BTC
317 SELL 530362328928504192 BTC
318 SELL 1530498589089972992 BTC
319 BUY 487520035692341504 BTC
320 BUY 712441179597220736 BTC
321 BUY 223127265356509952 BTC
322 BUY 2249852926979855360 BTC
323 SELL 1527888349106746112 BTC
324 SELL 1726586575866832640 BTC
325 SELL 1234876873644509440 BTC
326 BUY 1512865241040259328 BTC
327 BUY 460827228138555264 BTC
328 BUY 364346446382398912 BTC
329 BUY 1020235434131336704 BTC
330 BUY 1247415097028749568 BTC
331 SELL 554634610192550784 BTC
332 SELL 2053305468467271936 BTC
333 SELL 1355002055299081472 BTC
334 SELL 780683907344609920 BTC
335 SELL 641935473332978304 BTC
336 BUY 281849594420066304 BTC
337 BUY 1510587709990687744 BTC
338 BUY 1278653461774638336 BTC
339 SELL 1695854627633849600 BTC
340 BUY 3288435923922463744 BTC
341 BUY 261218291540643584 BTC
342 SELL 2638951326805454336 BTC
343 SELL 995314919673887744 BTC
344 BUY 31971603049612440 BTC
345 SELL 1497917583643982080 BTC
346 BUY 1322546028067620352 BTC
347 BUY 1810112336579123968 BTC
348 BUY 304972567148212224 BTC
349 SELL 1405005690603360256 BTC
350 SELL 529331524066378752 BTC
351 SELL 419111389081308544 BTC
352 SELL 878809130122220928 BTC
353 BUY 1359828200590442240 BTC
354 SELL 996607299647934080 BTC
355 SELL 2608514315773220352 BTC
356 BUY 402307796632754816 BTC
357 BUY 883141881168427264 BTC
358 BUY 961346080111468416 BTC
359 SELL 753071303737613056 BTC
360 BUY 655002896619862400 BTC
361 SELL 218086044966867136 BTC
362 BUY 3554070651992731136 BTC
363 SELL 382674873796247552 BTC
364 SELL 870441252443811200 BTC
365 BUY 432071945581896000 BTC
366 BUY 931662041423521664 BTC
367 BUY 106659109249079616 BTC
368 BUY 1318562342368238592 BTC
369 SELL 48757614724650008 BTC
370 BUY 1070896933385142784 BTC
371 BUY 882934408268766848 BTC
372 SELL 1273339561872347648 BTC
373 SELL 778317386432064512 BTC
374 SELL 292185216401009024 BTC
375 BUY 2402087829260466176 BTC
376 SELL 1722018186382086912 BTC
377 SELL 1650264371482080512 BTC
378 SELL 259202561249281856 BTC
379 SELL 931778476917401088 BTC
380 SELL 2045345429379864320 BTC
381 BUY 983816155974210432 BTC
382 BUY 497726019765394752 BTC
383 SELL 2596837183358985728 BTC
384 SELL 1002392765651364864 BTC
385 SELL 296170350053387200 BTC
386 SELL 1776849171896543488 BTC
387 BUY 557551961021971456 BTC
388 BUY 787148684363813760 BTC
389 SELL 1027515293578318336 BTC
390 BUY 2554057280980487168 BTC
391 BUY 94264768639902736 BTC
392 SELL 1468987494866468096 BTC
393 SELL 720255667009013248 BTC
394 SELL 1062086920927384832 BTC
395 SELL 400016831376461824 BTC
396 SELL 1839964373742759680 BTC
397 BUY 1107740684991682688 BTC
398 BUY 327985625854779520 BTC
399 BUY 645315582878197376 BTC
400 BUY 36964637340417992 BTC
401 SELL 688841205764873600 BTC
402 BUY 1377479299228781312 BTC
403 BUY 420319499487845888 BTC
404 BUY 904312316248450560 BTC
405 SELL 959089611614416512 BTC
406 BUY 1178340909387259136 BTC
407 SELL 1599702511604590336 BTC
408 SELL 428945405849105984 BTC
409 SELL 1159974951420252928 BTC
410 BUY 864570986787470080 BTC
411 BUY 3885605231383323136 BTC
412 SELL 372848144246063360 BTC
413 SELL 1305854986386947328 BTC
414 SELL 953878533356885376 BTC
415 SELL 3102741176466025984 BTC
416 BUY 2024196120096803584 BTC
417 SELL 2192526980524434176 BTC
418 SELL 610596274736934656 BTC
419 SELL 3146781747177442304 BTC
420 SELL 1609947554698749184 BTC
421 SELL 2245501641355303936 BTC
422 BUY 661397838321079296 BTC
423 SELL 1559962664347580160 BTC
424 BUY 570434589097345664 BTC
425 BUY 222549827209206784 BTC
426 SELL 2029844800248554240 BTC
427 SELL 596938641286783360 BTC
428 SELL 2621484145851127296 BTC
429 BUY 1236315261178702848 BTC
430 BUY 382413048480827904 BTC
431 BUY 205626130794513536 BTC
432 BUY 2637122149165520384 BTC
433 BUY 1254558803738973440 BTC
434 SELL 870129064836390912 BTC
435 SELL 525798509573291968 BTC
436 SELL 835543599830032256 BTC
437 BUY 1733722267044726016 BTC
438 BUY 247017806046017088 BTC
439 SELL 2467275412627657216 BTC
440 SELL 1513370094570660864 BTC
441 BUY 2105701612444448768 BTC
442 SELL 3344757809612417536 BTC
443 BUY 2374763511635564032 BTC
444 SELL 172561801835911424 BTC
445 BUY 3560312606719662592 BTC
446 BUY 2515545121250881024 BTC
447 BUY 922090335041502848 BTC
448 BUY 1407196016875445760 BTC
449 SELL 1617218493420352768 BTC
450 BUY 1197547537977953792 BTC
451 BUY 947982329370603392 BTC
452 BUY 1619026853904330240 BTC
453 BUY 479087138780499776 BTC
454 SELL 1008428210201429888 BTC
455 SELL 964255174944128128 BTC
456 BUY 383071381839499712 BTC
457 BUY 2597153617174854144 BTC
458 SELL 2190955806935477248 BTC
459 SELL 918592674605946496 BTC
460 BUY 479418480705305664 BTC
461 BUY 1054910964047110144 BTC
462 SELL 1120005283462660352 BTC
463 SELL 4086972739652452352 BTC
464 SELL 1525121895467748352 BTC
465 SELL 2024133769093936128 BTC
466 SELL 2383547778327084544 BTC
467 SELL 3523298413938562048 BTC
468 BUY 2280763488628281344 BTC
469 SELL 1138731552213187072 BTC
470 BUY 2212499147031820800 BTC
471 SELL 917718805494558848 BTC
472 SELL 1540162167024590080 BTC
473 SELL 4942087800851026944 BTC
474 SELL 468279502863964608 BTC
475 BUY 821231431708554240 BTC
476 SELL 634488627833008000 BTC
477 BUY 544250724618962048 BTC
478 BUY 2320285643739452928 BTC
479 BUY 2964302717443416576 BTC
480 SELL 158892167238434464 BTC
481 SELL 2284813088491290624 BTC
482 BUY 2053424075465812736 BTC
483 SELL 392100225117133056 BTC
484 SELL 2357344242265355776 BTC
485 SELL 123898729792045968 BTC
486 SELL 1178984182160206848 BTC
487 BUY 2860944007381192704 BTC
488 SELL 4564837526558278656 BTC
489 SELL 1230385049470754560 BTC
490 SELL 2316133748605892608 BTC
491 SELL 2274441878905690880 BTC
492 SELL 2495433034484960768 BTC
493 SELL 2476310924868329472 BTC
494 SELL 899650993748764416 BTC
495 BUY 506110859978235776 BTC
496 SELL 1225175040614829056 BTC
497 BUY 2238507044608581888 BTC
498 SELL 1903461424436585472 BTC
499 BUY 4723285696349392896 BTC
500 SELL 3199261637906999808 BTC
501 BUY 1955847439448803072 BTC
502 SELL 2960465488015671808 BTC
503 BUY 4240170331888464384 BTC
504 BUY 2510026312510717440 BTC
505 BUY 1805961498058991360 BTC
506 SELL 1682513756785510912 BTC
507 SELL 2206123065479232512 BTC
508 SELL 1411298044837394688 BTC
509 BUY 2713193127681563648 BTC
510 BUY 178031685293973408 BTC
511 BUY 820644289785264000 BTC
512 BUY 424960468639113728 BTC
513 SELL 87383920326914224 BTC
514 SELL 1438376017274635008 BTC
515 BUY 314306601942348608 BTC
516 SELL 1922191983111133696 BTC
517 BUY 2188336329370429184 BTC
518 BUY 378219334312518656 BTC
519 BUY 78331650753170832 BTC
520 BUY 6613357973288458240 BTC
521 SELL 1136649965464869120 BTC
522 SELL 3854575213040135168 BTC
523 BUY 274189222672390528 BTC
524 BUY 1213620367602516224 BTC
525 SELL 1086615408136196992 BTC
526 SELL 3399201217035425792 BTC
527 SELL 3919041875160786432 BTC
528 SELL 2180466781557157632 BTC
529 BUY 503812611031406720 BTC
530 SELL 916327793150287616 BTC
531 BUY 31880689596505364 BTC
532 SELL 5737902528572079104 BTC
533 SELL 3462814010074652160 BTC
534 SELL 846062017533427072 BTC
535 BUY 2147673001636832256 BTC
536 SELL 3525917199024405504 BTC
537 SELL 2722676422775549440 BTC
538 BUY 5873472848456571904 BTC
539 SELL 1726681631762033920 BTC
540 BUY 3852672090848216064 BTC
541 BUY 4158183598630841856 BTC
542 BUY 2660024469039654912 BTC
543 SELL 191559530752385856 BTC
544 SELL 2839701995657549312 BTC
545 SELL 2617937560180479488 BTC
546 BUY 287289341790994976 BTC
547 BUY 309749466026460160 BTC
548 SELL 3651553393699401728 BTC
549 BUY 587634273172113792 BTC
550 BUY 802656913037083136 BTC
551 SELL 1167964668534381312 BTC
552 SELL 1653684021282742784 BTC
553 SELL 1168060496321203456 BTC
554 SELL 1906941843841991680 BTC
555 BUY 1987000966093972992 BTC
556 BUY 3552996237233770496 BTC
557 BUY 859559592069075456 BTC
558 SELL 4760617925645363200 BTC
559 SELL 927194085351430912 BTC
560 BUY 500761869101523840 BTC
561 SELL 910144308306598784 BTC
562 SELL 2673884453164902400 BTC
563 SELL 4302418238199436288 BTC
564 SELL 1309648737130459136 BTC
565 BUY 883983570271141120 BTC
566 BUY 524747510863676352 BTC
567 SELL 1180078953775137024 BTC
568 BUY 1545135052578274304 BTC
569 SELL 7720483563512630272 BTC
570 BUY 6279795425314347008 BTC
571 BUY 992011346853871616 BTC
572 BUY 1069740335428150528 BTC
573 SELL 35679159174947016 BTC
574 SELL 3334282892519183872 BTC
575 SELL 3765451832978783232 BTC
576 BUY 664557565287907456 BTC
577 BUY 405000575711937920 BTC
578 BUY 482534124901206976 BTC
579 BUY 567112479092230592 BTC
580 SELL 3446455430764359680 BTC
581 BUY 1320415202888426496 BTC
582 BUY 2558247481980941824 BTC
583 BUY 1439074122186042368 BTC
584 BUY 4808981374209139712 BTC
585 SELL 5315550962704719872 BTC
586 SELL 1210697176159499008 BTC
587 BUY 835749697948557440 BTC
588 SELL 5752403611603625984 BTC
589 SELL 4188256341567097344 BTC
590 SELL 5797742040086518784 BTC
591 BUY 1610191649923706368 BTC
592 SELL 5170002473498470400 BTC
593 SELL 850731621655881984 BTC
594 SELL 5393508076354749440 BTC
595 SELL 2796050392734798848 BTC
596 SELL 982176234435939968 BTC
597 BUY 10194068815914932224 BTC
598 BUY 292908515412705152 BTC
599 BUY 1685068072244689664 BTC
600 BUY 1741762746980441600 BTC
601 BUY 1302395487496425984 BTC
602 SELL 3067996842616537600 BTC
603 SELL 3470266742229796352 BTC
604 BUY 2306138131099146240 BTC
605 BUY 3127107076196523520 BTC
606 SELL 2648635266782889472 BTC
607 BUY 880006690532525184 BTC
608 BUY 1858808491921763584 BTC
609 SELL 1631402641783154176 BTC
610 BUY 3224056514527831040 BTC
611 SELL 6841525224513077248 BTC
612 BUY 2110407017491979776 BTC
613 SELL 1074756723580435328 BTC
614 BUY 6015861299610094592 BTC
615 BUY 10833965559938435072 BTC
616 SELL 3316797135108345344 BTC
617 SELL 143014469419284752 BTC
618 SELL 624477762677116800 BTC
619 SELL 1721683005420658176 BTC
620 SELL 4654425927325291520 BTC
621 BUY 420030616916505984 BTC
622 SELL 1819751630792381952 BTC
623 BUY 965681650673104768 BTC
624 BUY 540960798174410240 BTC
625 SELL 2596463420214149632 BTC
626 SELL 1219160757642498560 BTC
627 SELL 1556197287770260224 BTC
628 SELL 6990274122442031104 BTC
629 BUY 3808886231552719360 BTC
630 BUY 1606501496941746176 BTC
631 BUY 83238967615500320 BTC
632 BUY 1669831679094841088 BTC
633 BUY 9318596929518606336 BTC
634 SELL 1506666506627084288 BTC
635 BUY 2960288864814287872 BTC
636 BUY 2866513253161485824 BTC
637 BUY 1992405835873000704 BTC
638 BUY 2372082233799886848 BTC
639 BUY 2885578988493989376 BTC
640 BUY 334813251906666688 BTC
641 SELL 155197441653285760 BTC
642 BUY 802714186416068224 BTC
643 SELL 2095202092079091456 BTC
644 BUY 646709529751177600 BTC
645 BUY 1893753213541145856 BTC
646 BUY 2087097604897820672 BTC
647 BUY 509070266170624576 BTC
648 SELL 1220540056292094208 BTC
649 SELL 1266070045651133696 BTC
650 SELL 2149949109294482176 BTC
651 SELL 2731176331548226560 BTC
652 SELL 2210883184122025216 BTC
653 BUY 6602112713890222080 BTC
654 SELL 1631667378962134784 BTC
655 SELL 4416677911416883200 BTC
656 BUY 5878764581069986816 BTC
657 BUY 3411260352198326272 BTC
658 SELL 1430380689271430656 BTC
659 SELL 151129117941422912 BTC
660 BUY 1101666915019649152 BTC
661 BUY 3483468759711769088 BTC
662 SELL 66590562282470952 BTC
663 BUY 3206797689192598016 BTC
664 BUY 1926928715655947264 BTC
665 SELL 275132529508425696 BTC
666 BUY 2363042784707857920 BTC
667 BUY 275599048640060576 BTC
668 SELL 498736976210722112 BTC
669 BUY 898251574258324608 BTC
670 SELL 1502112306463743488 BTC
671 SELL 2097971568092020736 BTC
672 SELL 254962621732545344 BTC
673 BUY 1755798885710191872 BTC
674 SELL 1997222750732987648 BTC
675 BUY 959079732685040640 BTC
676 SELL 2354585536086148096 BTC
677 BUY 55854620573569488 BTC
678 SELL 1693508360959583488 BTC
679 SELL 1775298301996286976 BTC
680 BUY 290475116072315136 BTC
681 SELL 1609477448671555072 BTC
682 SELL 1332885909770567424 BTC
683 BUY 3709510874218494976 BTC
684 BUY 2927707988404733952 BTC
685 BUY 3058436985618385408 BTC
686 BUY 162785148811366304 BTC
687 SELL 3789727359168665600 BTC
688 BUY 6057128858174024704 BTC
689 BUY 125302039035432240 BTC
690 SELL 2170614301598021632 BTC
691 SELL 4587255218682088448 BTC
692 SELL 4580243033347159040 BTC
693 SELL 1277098807579505920 BTC
694 SELL 570489071603617472 BTC
695 SELL 2864235442587812352 BTC
696 SELL 1556868783038396416 BTC
697 BUY 329003522830930688 BTC
698 BUY 2139891266885712128 BTC
699 BUY 1476930539204772608 BTC
700 SELL 7507870130782209024 BTC
701 SELL 5599216641785944064 BTC
702 SELL 661923640040697600 BTC
703 SELL 2511991676421075456 BTC
704 BUY 2746160645384236544 BTC
705 SELL 2674048678292535808 BTC
706 BUY 337373932560296896 BTC
707 SELL 2861654202012460032 BTC
708 BUY 4478516630517276672 BTC
709 BUY 8356100576265930752 BTC
710 BUY 91003425465629568 BTC
711 SELL 3902618242773854720 BTC
712 SELL 2680039075218985472 BTC
713 BUY 4395740420730135040 BTC
714 BUY 1487612922664254720 BTC
715 SELL 4816020456147611648 BTC
716 BUY 2114340857669446912 BTC
717 BUY 4320605640198721024 BTC
718 SELL 3376302746995662336 BTC
719 BUY 575962135794554816 BTC
720 SELL 3669449951655479808 BTC
721 SELL 7023183636796887040 BTC
722 SELL 3390072807321473536 BTC
723 BUY 4638956724125307904 BTC
724 BUY 2466131401846155264 BTC
725 BUY 4612025884170123264 BTC
726 BUY 4103756624715572224 BTC
727 BUY 7984465083259096064 BTC
728 BUY 1426869451042421248 BTC
729 SELL 2369389255646467584 BTC
730 BUY 1863470076503915520 BTC
731 SELL 4707017386317460480 BTC
732 BUY 2067309687723565056 BTC
733 SELL 2251056569113984512 BTC
734 SELL 576923252367436160 BTC
735 BUY 6418774624743889920 BTC
736 BUY 2796771550366571520 BTC
737 SELL 2225136652845293312 BTC
738 BUY 4157923562860190720 BTC
739 BUY 1664469000588638976 BTC
740 BUY 1809787276441994752 BTC
741 BUY 4104084737192238080 BTC
742 SELL 3680609065661115904 BTC
743 BUY 3712086573961244160 BTC
744 SELL 3993423353398640128 BTC
745 SELL 5375683983319788544 BTC
746 BUY 4065408617431728640 BTC
747 BUY 3807765214069490688 BTC
748 BUY 936723876398616576 BTC
749 BUY 3310467142898602496 BTC
750 SELL 4296527312973296128 BTC
751 BUY 1673181821954813184 BTC
752 BUY 777687515855632256 BTC
753 SELL 2470184467869955584 BTC
754 BUY 1390416650063286784 BTC
755 BUY 2798957042535903232 BTC
756 SELL 546867052686280896 BTC
757 SELL 3576497939690171 BTC
758 SELL 494918435722269120 BTC
759 BUY 1699933946057228800 BTC
760 SELL 819597738160098304 BTC
761 BUY 2005248918488888320 BTC
762 SELL 1512918957558980608 BTC
763 SELL 980296598357540480 BTC
764 BUY 2686269576323269120 BTC
765 SELL 1076363435576809088 BTC
766 SELL 1400200422991361024 BTC
767 SELL 2114590315283123712 BTC
768 BUY 1610268086997166336 BTC
769 BUY 3003814029077403648 BTC
770 SELL 5614812371974580224 BTC
771 SELL 409137419729148608 BTC
772 SELL 726852125834909696 BTC
773 BUY 2432479018429916160 BTC
774 BUY 1454389888403454720 BTC
775 SELL 5264521289286023168 BTC
776 SELL 571772629868888768 BTC
777 SELL 390845698869924288 BTC
778 SELL 2575471832629659648 BTC
779 BUY 1685789875967827712 BTC
780 SELL 1435723011080597248 BTC
781 SELL 149665262876908416 BTC
782 SELL 5263953562142916608 BTC
783 SELL 2916879670393768960 BTC
784 BUY 5598250359441209344 BTC
785 BUY 2454720198428333568 BTC
786 SELL 1754513991810171136 BTC
787 BUY 3207892902843781120 BTC
788 BUY 3013612181177563648 BTC
789 BUY 1163931366597523712 BTC
790 SELL 392196253904756992 BTC
791 SELL 4411461772726028288 BTC
792 BUY 2055943234978371840 BTC
